t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
1;0.0;2375.13;72.61;0.0;0.0;0.0;0.0;0.0;-0.0;430.0;0.0;4004.26;881.0;7763.0;0.0;0.0
2;0.0;1887.49;57.7;0.0;0.0;0.0;-0.0;0.0;0.0;430.0;0.0;4034.8;878.0;7288.0;0.0;0.0
3;0.0;1618.8;49.49;-0.0;0.0;0.0;-0.0;0.0;0.0;430.0;0.0;3941.71;873.0;6913.0;0.0;0.0
4;0.0;1230.69;37.62;-0.0;0.0;-0.0;-0.0;0.0;0.0;430.0;0.0;3915.69;872.0;6486.0;0.0;0.0
5;0.0;1277.13;39.04;-0.0;0.0;0.0;-0.0;0.0;0.0;430.0;0.0;3662.83;875.0;6284.0;0.0;0.0
6;0.0;1141.12;34.89;-0.0;0.0;0.0;-0.0;0.0;0.0;430.0;0.0;3794.99;880.0;6281.0;0.0;0.0
7;198.83;1177.61;36.0;-0.0;0.0;0.0;-0.0;0.0;0.0;430.0;0.0;3651.56;911.0;6405.0;0.0;0.0
8;1995.64;1549.14;47.36;0.0;0.0;-0.0;0.0;0.0;-0.0;430.0;0.0;1788.87;931.0;6742.0;0.0;0.0
9;5000.13;1612.17;49.29;0.0;0.0;-0.0;0.0;285.59;0.0;0.0;0.0;0.0;933.0;7309.0;0.0;0.0
10;8689.48;1446.31;44.22;0.0;-0.0;0.0;214.19;1200.0;0.0;0.0;0.0;0.0;935.0;7814.0;0.0;2101.0
11;11355.24;1615.48;49.39;0.0;0.0;0.0;1114.19;1200.0;0.0;0.0;0.0;0.0;939.0;8021.0;0.0;4738.11
12;12894.31;2209.26;67.54;-0.0;0.0;-0.0;2014.19;1200.0;0.0;0.0;0.0;0.0;941.0;8229.0;0.0;6683.11
13;13917.9;2166.14;66.22;-0.0;0.0;0.0;2914.19;1200.0;0.0;0.0;0.0;0.0;939.0;8545.0;0.0;7344.26
14;14808.94;2809.68;85.89;-0.0;0.0;0.0;3814.19;1200.0;0.0;0.0;0.0;0.0;935.0;8208.0;0.0;9231.52
15;15633.71;3091.64;94.51;-0.0;0.0;0.0;4714.19;1200.0;0.0;0.0;0.0;0.0;924.0;7981.0;0.0;10562.86
16;14978.31;3085.01;94.31;0.0;7098.32;0.0;5614.19;1200.0;0.0;0.0;0.0;0.0;922.0;7712.0;0.0;3069.31
17;13807.44;2942.37;89.95;6033.57;0.0;0.0;6514.19;1200.0;0.0;0.0;0.0;0.0;918.0;7538.0;0.0;9019.76
18;11863.35;3055.15;93.4;6033.57;7192.91;0.0;7414.19;1200.0;0.0;0.0;0.0;0.0;911.0;7530.0;0.0;0.0
19;8306.56;3005.4;91.88;12147.54;3355.83;0.0;8314.19;1200.0;0.0;0.0;0.0;0.0;907.0;7755.0;0.0;0.0
20;4418.38;2922.47;89.34;15000.0;0.0;0.0;9214.19;572.19;0.0;0.0;0.0;0.0;895.0;7753.0;0.0;0.0
21;1553.8;3018.66;92.28;15000.0;0.0;1858.25;9643.33;0.0;0.0;0.0;0.0;0.0;886.0;7409.0;0.0;0.0
22;220.92;3320.53;101.51;12813.82;0.0;2708.04;9643.33;0.0;0.0;0.0;0.0;0.0;881.0;7232.0;0.0;0.0
23;0.0;3635.67;111.15;9627.89;0.0;1957.19;9643.33;0.0;1200.0;0.0;0.0;0.0;876.0;7780.0;0.0;0.0
24;0.0;4119.98;125.95;7325.32;0.0;1702.07;8443.33;0.0;1200.0;0.0;0.0;0.0;872.0;8020.0;0.0;0.0
25;0.0;3954.12;120.88;5322.89;0.0;1923.98;7243.33;0.0;509.02;0.0;0.0;0.0;893.0;7401.0;0.0;0.0
26;0.0;4385.36;134.07;3059.38;0.0;1562.58;6734.31;0.0;0.0;0.0;0.0;0.0;889.0;6971.0;0.0;0.0
27;0.0;5198.07;158.91;1221.05;0.0;351.02;6734.31;0.0;0.0;0.0;0.0;0.0;888.0;6596.0;0.0;0.0
28;0.0;4975.82;152.12;808.09;0.0;154.06;6734.31;0.0;0.0;0.0;0.0;0.0;887.0;6169.0;0.0;0.0
29;0.0;4511.41;137.92;626.84;0.0;404.67;6734.31;0.0;0.0;0.0;0.0;0.0;886.0;5940.0;0.0;0.0
30;7.36;4647.42;142.08;150.76;0.0;128.14;6734.31;0.0;0.0;0.0;0.0;0.0;891.0;5816.0;0.0;0.0
31;405.02;4843.13;148.06;-0.0;0.0;0.0;6734.31;561.21;0.0;0.0;0.0;0.0;922.0;5757.0;0.0;0.0
32;2525.84;5035.53;153.94;0.0;1465.31;0.0;7155.22;1200.0;0.0;0.0;0.0;0.0;938.0;5988.0;0.0;0.0
33;6060.55;4786.74;146.34;1245.52;0.0;0.0;8055.22;1200.0;0.0;0.0;0.0;0.0;944.0;6451.0;0.0;4286.62
34;10515.75;4531.31;138.53;1245.52;0.0;0.0;8955.22;1200.0;0.0;0.0;0.0;0.0;949.0;6979.0;0.0;7955.59
35;14632.21;4700.49;143.7;1245.52;0.0;0.0;9855.22;1200.0;0.0;0.0;0.0;0.0;950.0;7384.0;0.0;11842.4
36;17364.24;5851.56;178.89;1245.52;0.0;0.0;10755.22;1200.0;0.0;0.0;0.0;0.0;950.0;7729.0;0.0;15415.69
37;19138.96;6574.72;201.0;1245.52;0.0;0.0;11655.22;1200.0;0.0;0.0;0.0;0.0;949.0;8139.0;0.0;17524.67
38;19705.98;6727.31;205.66;1245.52;0.0;0.0;12555.22;1200.0;0.0;0.0;0.0;0.0;945.0;7819.0;0.0;18564.95
39;19124.23;7032.49;214.99;1245.52;0.0;0.0;13455.22;1200.0;0.0;0.0;0.0;0.0;943.0;7577.0;0.0;18537.71
40;17894.44;6942.93;212.25;1245.52;0.0;0.0;14355.22;1200.0;0.0;0.0;0.0;0.0;941.0;7379.0;0.0;17411.63
41;15015.13;7331.04;224.12;1245.52;0.0;0.0;15255.22;1200.0;0.0;0.0;0.0;0.0;936.0;7281.0;0.0;15025.29
42;11966.45;7685.98;234.97;1245.52;7500.0;0.0;16155.22;1200.0;0.0;0.0;0.0;0.0;930.0;7352.0;0.0;4765.4
43;7864.72;7135.33;218.13;7620.52;5841.0;0.0;17055.22;1200.0;0.0;0.0;0.0;0.0;928.0;7584.0;0.0;1521.18
44;4064.91;6631.11;202.72;12585.37;2840.74;0.0;17955.22;1200.0;0.0;0.0;0.0;0.0;912.0;7770.0;0.0;0.0
45;1384.43;6451.98;197.24;15000.0;-0.0;0.0;18855.22;1200.0;0.0;0.0;0.0;0.0;904.0;7664.0;0.0;73.65
46;220.92;6694.14;204.65;15000.0;0.0;0.0;19755.22;481.7;0.0;0.0;0.0;0.0;906.0;7544.0;0.0;0.0
47;0.0;6150.11;188.02;15000.0;0.0;829.87;20116.5;0.0;0.0;0.0;0.0;0.0;906.0;8074.0;0.0;0.0
48;0.0;6833.46;208.91;14023.68;0.0;242.63;20116.5;0.0;0.0;0.0;0.0;0.0;893.0;8178.0;0.0;0.0
49;0.0;6379.0;195.01;13738.23;0.0;40.98;20116.5;0.0;0.0;0.0;0.0;0.0;890.0;7505.0;0.0;0.0
50;0.0;6040.65;184.67;13690.01;0.0;0.0;20116.5;3.32;0.0;0.0;0.0;0.0;888.0;7110.0;0.0;0.0
51;0.0;4355.5;133.15;13690.01;0.0;1410.35;20118.99;0.0;0.0;0.0;0.0;0.0;885.0;6784.0;0.0;0.0
52;0.0;3983.97;121.79;12030.78;0.0;1450.23;20118.99;0.0;0.0;0.0;0.0;0.0;885.0;6441.0;0.0;0.0
53;0.0;3967.39;121.29;10324.63;0.0;1454.33;20118.99;0.0;0.0;0.0;0.0;0.0;890.0;6433.0;0.0;0.0
54;0.0;3804.84;116.32;8613.66;0.0;1969.84;20118.99;0.0;0.0;0.0;0.0;0.0;900.0;6791.0;0.0;0.0
55;309.29;3612.45;110.44;6296.2;0.0;2511.83;20118.99;0.0;0.0;0.0;0.0;0.0;937.0;7481.0;0.0;0.0
56;1907.27;3366.97;102.93;3341.11;0.0;2075.36;20118.99;48.54;0.0;0.0;0.0;0.0;961.0;8365.0;0.0;0.0
57;4904.4;3423.36;104.66;899.5;0.0;764.58;20155.39;1200.0;0.0;0.0;0.0;0.0;968.0;8965.0;0.0;0.0
58;8799.94;3327.17;101.72;0.0;0.0;0.0;21055.39;1200.0;0.0;0.0;0.0;0.0;967.0;9394.0;0.0;2601.82
59;12157.91;3549.42;108.51;-0.0;-0.0;0.0;21955.39;1200.0;0.0;0.0;0.0;0.0;964.0;9645.0;0.0;5934.84
60;14683.75;3877.82;118.55;0.0;-0.0;0.0;22855.39;1200.0;0.0;0.0;0.0;0.0;963.0;9866.0;0.0;8577.13
61;16377.47;4557.85;139.34;-0.0;0.0;0.0;23755.39;1200.0;0.0;0.0;0.0;0.0;958.0;10029.0;0.0;10803.66
62;17268.51;4435.11;135.59;-0.0;0.0;0.0;24655.39;1200.0;0.0;0.0;0.0;0.0;954.0;9935.0;0.0;11658.21
63;17761.89;4763.52;145.63;0.0;0.0;0.0;25555.39;1200.0;0.0;0.0;0.0;0.0;954.0;9915.0;0.0;12510.04
64;16885.58;4902.84;149.89;-0.0;7500.0;0.0;26455.39;1200.0;0.0;0.0;0.0;0.0;954.0;9675.0;0.0;4517.31
65;15589.52;4544.58;138.93;6375.0;7375.05;0.0;27355.39;1200.0;0.0;0.0;0.0;0.0;951.0;9456.0;0.0;3192.99
66;12901.67;3857.92;117.94;12643.79;0.0;0.0;28255.39;1200.0;0.0;0.0;0.0;0.0;947.0;9304.0;0.0;7320.53
67;9153.41;3134.77;95.83;12643.79;2772.01;0.0;29155.39;1200.0;0.0;0.0;0.0;0.0;944.0;9356.0;0.0;0.0
68;5066.41;2401.66;73.42;15000.0;0.0;-0.0;30055.39;0.0;760.51;0.0;0.0;0.0;925.0;9227.0;0.0;0.0
69;1804.17;1744.85;53.34;15000.0;0.0;2540.63;29294.88;0.0;1200.0;430.0;0.0;0.0;912.0;8685.0;0.0;0.0
70;198.83;1562.41;47.76;12011.02;0.0;4021.0;28094.88;0.0;1200.0;430.0;0.0;0.0;905.0;8365.0;0.0;0.0
71;0.0;1336.84;40.87;7280.43;0.0;0.0;26894.88;0.0;1200.0;430.0;0.0;4900.29;901.0;8809.0;0.0;0.0
72;0.0;1360.06;41.58;7280.43;0.0;0.0;25694.88;0.0;1200.0;430.0;0.0;4910.36;890.0;8832.0;0.0;0.0
73;0.0;1429.72;43.71;7280.43;0.0;0.0;24494.88;0.0;1200.0;430.0;0.0;4092.57;890.0;8086.0;0.0;0.0
74;0.0;1220.73;37.32;7280.43;0.0;0.0;23294.88;0.0;1200.0;430.0;0.0;3866.95;889.0;7644.0;0.0;0.0
75;0.0;1595.58;48.78;7280.43;0.0;3160.64;22094.88;0.0;1200.0;430.0;0.0;0.0;886.0;7321.0;0.0;0.0
76;0.0;1721.63;52.63;3562.03;0.0;0.0;20894.88;0.0;1200.0;430.0;0.0;2658.73;885.0;6948.0;0.0;0.0
77;0.0;1602.21;48.98;3562.03;0.0;0.0;19694.88;0.0;1200.0;430.0;0.0;2688.8;891.0;6861.0;0.0;0.0
78;7.36;1784.66;54.56;3562.03;0.0;2750.42;18494.88;0.0;1200.0;430.0;0.0;0.0;901.0;7128.0;0.0;0.0
79;382.93;2069.94;63.28;326.25;0.0;277.31;17294.88;0.0;1200.0;430.0;0.0;2371.54;938.0;7733.0;0.0;0.0
80;2555.3;2245.75;68.66;0.0;0.0;-0.0;16094.88;0.0;1200.0;430.0;0.0;1092.29;961.0;8553.0;0.0;0.0
81;5979.54;2487.91;76.06;0.0;0.0;-0.0;14894.88;344.51;0.0;0.0;0.0;0.0;969.0;9168.0;0.0;0.0
82;10302.19;3038.57;92.89;0.0;-0.0;0.0;15153.27;1200.0;0.0;0.0;0.0;0.0;967.0;9575.0;0.0;3625.65
83;14293.46;3479.76;106.38;-0.0;0.0;0.0;16053.27;1200.0;0.0;0.0;0.0;0.0;965.0;9806.0;0.0;7838.6
84;17290.6;3970.7;121.39;-0.0;0.0;0.0;16953.27;1200.0;0.0;0.0;0.0;0.0;964.0;10037.0;0.0;11109.69
85;19396.69;4295.79;131.33;-0.0;0.0;0.0;17853.27;1200.0;0.0;0.0;0.0;0.0;959.0;10149.0;0.0;13433.81
86;20317.19;5377.2;164.39;-0.0;0.0;0.0;18753.27;1200.0;0.0;0.0;0.0;0.0;955.0;10042.0;0.0;15571.78
87;19867.99;6053.92;185.07;-0.0;0.0;0.0;19653.27;1200.0;0.0;0.0;0.0;0.0;955.0;10047.0;0.0;15814.98
88;18586.66;6860.0;209.72;-0.0;0.0;0.0;20553.27;1200.0;0.0;0.0;0.0;0.0;955.0;9842.0;0.0;15569.37
89;16171.28;7181.77;219.55;0.0;7193.66;0.0;21453.27;1200.0;0.0;0.0;0.0;0.0;952.0;9648.0;0.0;6482.94
90;12717.57;7666.08;234.36;6114.61;0.0;0.0;22353.27;1200.0;0.0;0.0;0.0;0.0;948.0;9510.0;0.0;10856.02
91;8601.12;6740.58;206.07;6114.61;5741.76;0.0;23253.27;1200.0;0.0;0.0;0.0;0.0;944.0;9550.0;0.0;0.0
92;4388.93;7513.49;229.7;10995.11;2454.11;0.0;24153.27;1200.0;0.0;0.0;0.0;0.0;926.0;9404.0;0.0;0.0
93;1472.79;8213.42;251.09;13081.1;818.31;0.0;25053.27;1200.0;0.0;0.0;0.0;0.0;912.0;8831.0;0.0;0.0
94;162.01;8558.41;261.64;13776.66;197.06;0.0;25953.27;1200.0;0.0;0.0;0.0;0.0;905.0;8490.0;0.0;0.0
95;0.0;8750.81;267.52;13944.16;0.0;231.67;26853.27;1200.0;0.0;0.0;0.0;0.0;902.0;8952.0;0.0;0.0
96;0.0;9437.47;288.51;13671.61;456.99;0.0;27753.27;1200.0;0.0;0.0;0.0;0.0;891.0;8960.0;0.0;0.0
97;0.0;9198.63;281.21;14060.05;1021.85;0.0;28653.27;1200.0;0.0;0.0;0.0;0.0;889.0;8147.0;0.0;0.0
98;0.0;7868.43;240.55;14928.62;83.98;0.0;29553.27;1200.0;0.0;0.0;0.0;0.0;887.0;7712.0;0.0;0.0
99;0.0;7108.79;217.32;15000.0;0.0;0.0;30453.27;813.11;0.0;0.0;0.0;0.0;885.0;7398.0;0.0;0.0
100;0.0;5562.97;170.07;15000.0;0.0;1620.97;31063.1;1200.0;0.0;0.0;0.0;0.0;884.0;7038.0;0.0;0.0
101;0.0;5519.84;168.75;13092.98;0.0;1587.41;31963.1;1200.0;0.0;0.0;0.0;0.0;890.0;6966.0;0.0;0.0
102;0.0;4985.77;152.42;11225.44;0.0;1518.58;32863.1;320.77;0.0;0.0;0.0;0.0;899.0;7235.0;0.0;0.0
103;206.19;4574.44;139.85;9438.88;0.0;3181.53;33103.68;1200.0;0.0;0.0;0.0;0.0;936.0;7838.0;0.0;0.0
104;1406.52;4474.92;136.8;5695.9;0.0;2900.76;34003.68;1200.0;0.0;0.0;0.0;0.0;960.0;8679.0;0.0;0.0
105;3461.07;4262.62;130.31;2283.25;0.0;1672.0;34903.68;1200.0;0.0;0.0;0.0;0.0;967.0;9293.0;0.0;0.0
106;5788.08;4455.02;136.19;316.19;440.29;0.0;35803.68;1200.0;0.0;0.0;0.0;0.0;965.0;9704.0;0.0;0.0
107;6708.58;4255.99;130.11;690.44;933.67;0.0;36703.68;1200.0;0.0;0.0;0.0;0.0;963.0;9924.0;0.0;0.0
108;7665.89;4388.67;134.17;1484.06;1832.73;0.0;37603.68;1200.0;0.0;0.0;0.0;0.0;962.0;10118.0;0.0;0.0
109;7783.72;4657.37;142.38;3041.88;2164.46;0.0;38503.68;1200.0;0.0;0.0;0.0;0.0;957.0;10176.0;0.0;0.0
110;8137.19;4362.14;133.36;4881.67;2379.68;0.0;39403.68;1200.0;0.0;0.0;0.0;0.0;953.0;10006.0;0.0;0.0
111;8439.11;3980.66;121.69;6904.4;2368.46;0.0;40303.68;1200.0;0.0;0.0;0.0;0.0;953.0;9926.0;0.0;0.0
112;8358.1;4610.93;140.96;8917.59;3229.99;0.0;41203.68;1200.0;0.0;0.0;0.0;0.0;953.0;9633.0;0.0;0.0
113;7533.34;4584.39;140.15;11663.08;2646.88;0.0;42103.68;1200.0;0.0;0.0;0.0;0.0;949.0;9360.0;0.0;0.0
114;6303.56;4265.94;130.41;13912.93;1278.91;0.0;43003.68;1200.0;0.0;0.0;0.0;0.0;946.0;9167.0;0.0;0.0
115;4293.19;4564.49;139.54;15000.0;0.0;-0.0;43903.68;715.22;0.0;0.0;0.0;0.0;942.0;9224.0;0.0;0.0
116;2466.93;3947.48;120.68;15000.0;0.0;8.91;44440.1;0.0;1200.0;430.0;0.0;0.0;924.0;9098.0;0.0;0.0
117;765.85;3695.38;112.97;14989.52;0.0;0.0;43240.1;0.0;1200.0;430.0;0.0;1412.8;911.0;8528.0;0.0;0.0
118;95.73;3718.6;113.68;14989.52;0.0;1703.99;42040.1;0.0;1200.0;430.0;0.0;0.0;904.0;8166.0;0.0;0.0
119;0.0;3114.86;95.22;12984.83;0.0;0.0;40840.1;0.0;1200.0;430.0;0.0;2858.91;901.0;8600.0;0.0;0.0
120;0.0;2686.94;82.14;12984.83;0.0;3385.91;39640.1;0.0;1200.0;430.0;0.0;0.0;890.0;8675.0;0.0;0.0
121;0.0;2799.73;85.59;9001.4;0.0;0.0;38440.1;0.0;1200.0;430.0;0.0;2525.68;889.0;7930.0;0.0;0.0
122;0.0;2278.93;69.67;9001.4;0.0;2222.63;37240.1;0.0;1200.0;430.0;0.0;406.78;888.0;7496.0;0.0;0.0
123;0.0;1831.1;55.98;6386.54;0.0;2777.92;36040.1;0.0;1200.0;430.0;0.0;0.0;885.0;7180.0;0.0;0.0
124;0.0;1595.58;48.78;3118.4;0.0;2650.64;34840.1;0.0;1200.0;430.0;0.0;0.0;885.0;6810.0;0.0;0.0
125;0.0;1559.09;47.66;-0.0;0.0;0.0;33640.1;0.0;1200.0;430.0;0.0;2600.25;890.0;6727.0;0.0;0.0
126;0.0;1532.55;46.85;-0.0;0.0;0.0;32440.1;0.0;1200.0;430.0;0.0;2900.6;900.0;7010.0;0.0;0.0
127;184.1;1472.84;45.03;-0.0;0.0;0.0;31240.1;0.0;1200.0;430.0;0.0;3361.03;936.0;7629.0;0.0;0.0
128;1163.51;2020.18;61.76;-0.0;0.0;0.0;30040.1;0.0;1200.0;430.0;0.0;2598.55;960.0;8434.0;0.0;0.0
129;2923.5;2351.9;71.9;-0.0;0.0;0.0;28840.1;0.0;1200.0;430.0;0.0;1096.7;968.0;9042.0;0.0;0.0
130;4757.12;2587.43;79.1;0.0;174.65;0.0;27640.1;0.0;1200.0;0.0;0.0;0.0;966.0;9415.0;0.0;0.0
131;5478.79;2630.55;80.42;148.45;759.76;0.0;26440.1;0.0;1200.0;0.0;0.0;0.0;964.0;9594.0;0.0;0.0
132;6244.65;2521.08;77.07;794.25;1233.8;0.0;25240.1;0.0;1200.0;0.0;0.0;0.0;963.0;9772.0;0.0;0.0
133;6620.21;2663.72;81.43;1842.98;1696.36;0.0;24040.1;0.0;1200.0;0.0;0.0;0.0;957.0;9826.0;0.0;0.0
134;7194.6;2796.41;85.49;3284.89;2583.5;0.0;22840.1;0.0;1200.0;0.0;0.0;0.0;953.0;9646.0;0.0;0.0
135;7629.07;2740.02;83.77;5480.86;3078.86;0.0;21640.1;0.0;1200.0;0.0;0.0;0.0;953.0;9527.0;0.0;0.0
136;7643.8;3131.45;95.73;8097.89;2677.99;0.0;20440.1;0.0;77.01;0.0;0.0;0.0;953.0;9223.0;0.0;0.0
137;7732.17;2905.88;88.84;10374.18;2714.88;0.0;20363.08;0.0;0.0;0.0;0.0;0.0;950.0;8962.0;0.0;0.0
138;6443.47;3486.39;106.58;12681.83;2178.45;0.0;20363.08;0.0;0.0;0.0;0.0;0.0;947.0;8805.0;0.0;0.0
139;4874.95;3572.64;109.22;14533.51;548.81;0.0;20363.08;0.0;0.0;0.0;0.0;0.0;943.0;8951.0;0.0;0.0
140;2717.3;3652.25;111.65;15000.0;0.0;-0.0;20363.08;0.0;1200.0;292.79;0.0;0.0;924.0;8898.0;0.0;0.0
141;891.04;3439.95;105.16;15000.0;0.0;1376.85;19163.08;0.0;1200.0;430.0;0.0;0.0;911.0;8354.0;0.0;0.0
142;162.01;3320.53;101.51;13380.18;0.0;1880.95;17963.08;0.0;1200.0;430.0;0.0;0.0;904.0;7999.0;0.0;0.0
143;0.0;3748.45;114.59;11167.3;0.0;2039.95;16763.08;0.0;1200.0;430.0;0.0;0.0;901.0;8434.0;0.0;0.0
144;0.0;3678.79;112.46;8767.35;0.0;2243.75;15563.08;0.0;1200.0;430.0;0.0;0.0;890.0;8555.0;0.0;0.0
145;0.0;3622.4;110.74;6127.65;0.0;1684.86;14363.08;0.0;1200.0;430.0;0.0;0.0;890.0;7938.0;0.0;0.0
146;0.0;4103.39;125.45;4145.46;0.0;759.16;13163.08;0.0;1200.0;430.0;0.0;0.0;889.0;7507.0;0.0;0.0
147;0.0;3794.89;116.01;3252.33;0.0;764.09;11963.08;0.0;1200.0;430.0;0.0;0.0;886.0;7191.0;0.0;0.0
148;0.0;3496.34;106.89;2353.4;0.0;699.77;10763.08;0.0;1200.0;430.0;0.0;0.0;886.0;6819.0;0.0;0.0
149;0.0;3645.62;111.45;1530.14;0.0;453.93;9563.08;0.0;1200.0;430.0;0.0;0.0;891.0;6732.0;0.0;0.0
150;0.0;4047.0;123.72;996.1;0.0;341.99;8363.08;0.0;1200.0;430.0;0.0;0.29;901.0;7044.0;0.0;0.0
151;257.74;4196.28;128.28;593.77;0.0;504.7;7163.08;0.0;1200.0;430.0;0.0;0.0;938.0;7655.0;0.0;0.0
152;1494.89;4249.35;129.91;0.0;-0.0;0.0;5963.08;0.0;1200.0;395.86;0.0;0.0;962.0;8432.0;0.0;0.0
153;4388.93;5098.56;155.87;0.0;388.35;0.0;4763.08;1200.0;0.0;0.0;0.0;0.0;970.0;9025.0;0.0;0.0
154;7481.79;4975.82;152.12;330.1;0.0;0.0;5663.08;1200.0;0.0;0.0;0.0;0.0;968.0;9393.0;0.0;2984.73
155;9808.81;4922.75;150.49;330.1;0.0;0.0;6563.08;1200.0;0.0;0.0;0.0;0.0;966.0;9541.0;0.0;5107.05
156;11649.8;4630.83;141.57;330.1;3322.22;0.0;7463.08;1200.0;0.0;0.0;0.0;0.0;965.0;9671.0;0.0;3193.98
157;12135.82;4534.63;138.63;3153.98;0.0;0.0;8363.08;1200.0;0.0;0.0;0.0;0.0;960.0;9725.0;0.0;6844.08
158;12688.12;4189.64;128.08;3153.98;0.0;0.0;9263.08;1200.0;0.0;0.0;0.0;0.0;955.0;9488.0;0.0;7272.84
159;13144.68;3735.18;114.19;3153.98;7439.06;0.0;10163.08;1200.0;0.0;0.0;0.0;0.0;955.0;9310.0;0.0;0.0
160;12945.86;3569.32;109.12;9477.18;0.0;0.0;11063.08;1200.0;0.0;0.0;0.0;0.0;955.0;8976.0;0.0;7403.3
161;12319.92;3509.61;107.29;9477.18;0.0;0.0;11963.08;1200.0;0.0;0.0;0.0;0.0;952.0;8684.0;0.0;7004.82
162;10066.55;3254.19;99.48;9477.18;4599.22;0.0;12863.08;1200.0;0.0;0.0;0.0;0.0;949.0;8570.0;0.0;0.0
163;7135.69;3585.91;109.63;13386.51;1898.22;0.0;13763.08;1200.0;0.0;0.0;0.0;0.0;945.0;8678.0;0.0;0.0
164;3637.8;3582.59;109.52;15000.0;-0.0;0.0;14663.08;0.0;263.08;0.0;0.0;0.0;926.0;8519.0;0.0;0.0
165;1244.51;3237.6;98.98;15000.0;0.0;934.91;14400.0;0.0;1200.0;430.0;0.0;0.0;913.0;8059.0;0.0;0.0
166;162.01;2882.66;88.13;13900.1;0.0;2109.21;13200.0;0.0;1200.0;430.0;0.0;0.0;906.0;7778.0;0.0;0.0
167;0.0;2531.03;77.38;11418.68;0.0;0.0;12000.0;0.0;1200.0;430.0;0.0;3141.59;902.0;8282.0;0.0;0.0
168;0.0;2156.19;65.92;11418.68;0.0;0.0;10800.0;0.0;1200.0;430.0;0.0;3686.89;892.0;8431.0;0.0;0.0
169;0.0;2156.16;65.92;3781.47;0.0;3214.25;0.0;0.0;-0.0;0.0;0.0;1450.68;894.0;7781.0;0.0;0.0
170;0.0;1927.27;58.92;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4426.81;890.0;7303.0;0.0;0.0
171;0.0;1688.44;51.62;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4290.95;889.0;6920.0;0.0;0.0
172;0.0;2016.84;61.66;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;3510.51;888.0;6477.0;0.0;0.0
173;0.0;1781.32;54.46;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3551.22;887.0;6274.0;0.0;0.0
174;0.0;1768.05;54.05;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3566.9;892.0;6281.0;0.0;0.0
175;257.74;2066.59;63.18;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3093.49;923.0;6404.0;0.0;0.0
176;1708.45;2033.42;62.16;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1981.97;938.0;6724.0;0.0;0.0
177;4425.76;2265.62;69.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945.0;7291.0;0.0;414.65
178;7894.21;2613.93;79.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;7795.0;0.0;3743.05
179;9580.56;2925.74;89.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;8015.0;0.0;5531.75
180;11252.19;3128.09;95.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;8167.0;0.0;7259.91
181;12062.23;3207.7;98.06;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;950.0;8424.0;0.0;6693.99
182;12643.99;3174.53;97.05;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;946.0;8064.0;0.0;7597.56
183;13387.75;2958.91;90.46;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;944.0;7769.0;0.0;8412.12
184;13034.28;3101.55;94.82;0.0;740.61;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;943.0;7450.0;0.0;7783.03
185;12113.78;3224.28;98.57;629.52;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;937.0;7236.0;0.0;437.64
186;9742.57;3741.76;114.39;7004.52;6149.73;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;931.0;7180.0;0.0;0.0
187;6804.34;3997.18;122.2;12231.79;3256.72;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;929.0;7396.0;0.0;0.0
188;3571.54;3907.62;119.46;15000.0;0.0;0.0;6300.0;1096.62;0.0;0.0;0.0;0.0;912.0;7414.0;0.0;0.0
189;1170.88;3615.71;110.54;15000.0;0.0;129.88;7122.47;0.0;1200.0;0.0;0.0;0.0;905.0;7132.0;0.0;0.0
190;162.01;4036.99;123.42;14847.2;0.0;582.59;5922.47;0.0;1200.0;0.0;0.0;0.0;907.0;7012.0;0.0;0.0
191;0.0;3546.05;108.41;14161.81;0.0;1904.54;4722.47;0.0;1200.0;0.0;0.0;0.0;907.0;7666.0;0.0;0.0
192;0.0;3652.2;111.65;11921.17;0.0;2074.15;3522.47;0.0;1200.0;0.0;0.0;0.0;894.0;7932.0;0.0;0.0
193;0.0;3920.89;119.87;9481.0;0.0;1206.24;2322.47;0.0;1200.0;0.0;0.0;0.0;894.0;7341.0;0.0;0.0
