t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
37;829.0;5638.27;1569.35;51.99;0.0;0.0;18588.92;1200.0;0.0;2792.38;0.0;9.67093564e6;0.0;1.0;1042.0;10671.0;0.0;0.0
38;893.0;6166.0;1716.24;51.99;0.0;0.0;19488.92;1200.0;0.0;1677.76;0.0;9.66758012e6;0.0;1.0;1040.0;10293.0;0.0;0.0
39;768.0;6389.88;1778.56;51.99;0.0;0.0;20388.92;1200.0;0.0;1107.56;0.0;9.665365e6;0.0;1.0;1039.0;9883.0;0.0;0.0
40;525.0;6705.15;1866.31;51.99;0.0;0.0;21288.92;1200.0;0.0;735.54;0.0;9.66389392e6;0.0;1.0;1039.0;9671.0;0.0;0.0
41;147.0;7363.1;2049.44;51.99;0.0;0.0;22188.92;1200.0;0.0;260.46;0.0;9.663373e6;0.0;1.0;1039.0;9659.0;0.0;0.0
42;8.0;7872.55;2191.24;51.99;0.0;18.2;23088.92;1200.0;0.0;430.0;0.0;9.662513e6;0.0;1.0;1038.0;10358.0;0.0;0.0
43;0.0;8347.74;2323.51;30.58;0.0;0.0;23988.92;1200.0;0.0;417.75;0.0;9.6616775e6;0.0;1.0;1036.0;10925.0;0.0;0.0
44;0.0;8436.84;2348.31;30.58;0.0;0.0;24888.92;1200.0;0.0;428.86;0.0;9.66081979e6;0.0;1.0;1033.0;11047.0;0.0;0.0
45;0.0;8578.48;2387.73;30.58;0.0;0.0;25788.92;1200.0;0.0;0.0;0.0;9.66095574e6;0.0;1.0;1030.0;10602.0;0.0;194.21
46;0.0;7995.92;2225.58;30.58;0.0;20.5;26688.92;1200.0;0.0;0.0;0.0;9.66095574e6;0.0;1.0;1031.0;10073.0;0.0;0.0
47;0.0;8132.99;2263.73;6.46;0.0;0.0;27588.92;1200.0;0.0;151.0;0.0;9.66068785e6;0.0;1.0;1030.0;10329.0;0.0;48.73
48;0.0;8025.62;2233.85;6.46;0.0;0.0;28488.92;1200.0;0.0;473.53;0.0;9.65974078e6;0.0;1.0;1032.0;10565.0;0.0;0.0
49;0.0;7593.84;2113.67;6.46;0.0;5.49;29388.92;1200.0;0.0;860.0;0.0;9.65802078e6;0.0;1.0;1031.0;10404.0;0.0;0.0
50;0.0;7591.56;2113.03;-0.0;0.0;0.0;30288.92;1200.0;0.0;647.41;0.0;9.65672595e6;0.0;1.0;1028.0;10180.0;0.0;0.0
51;0.0;7790.31;2168.35;-0.0;0.0;0.0;31188.92;1200.0;0.0;151.0;0.0;9.65643982e6;0.0;1.0;1026.0;9913.0;0.0;22.66
52;0.0;8425.42;2345.13;0.0;1104.54;0.0;32088.92;1200.0;0.0;0.0;0.0;9.65643982e6;0.0;1.0;1025.0;9491.0;0.0;0.0
53;0.0;8738.4;2432.24;938.86;1546.64;0.0;32988.92;1200.0;0.0;0.0;0.0;9.65643982e6;0.0;1.0;1024.0;9448.0;0.0;0.0
54;0.0;8729.26;2429.7;2253.51;981.96;0.0;33888.92;1200.0;0.0;0.0;0.0;9.65643982e6;0.0;1.0;1023.0;10000.0;0.0;0.0
55;0.0;8978.28;2499.01;3088.17;0.0;0.0;34788.92;1200.0;0.0;0.0;0.0;9.65649672e6;0.0;1.0;1029.0;11225.0;0.0;81.29
56;0.0;9380.36;2610.92;3088.17;0.0;15.72;35688.92;1200.0;0.0;430.0;0.0;9.65563672e6;0.0;1.0;1038.0;12275.0;0.0;0.0
57;19.0;9592.82;2670.06;3069.68;0.0;44.12;36588.92;1200.0;0.0;430.0;0.0;9.65477672e6;0.0;1.0;1041.0;12597.0;0.0;0.0
58;184.0;9707.05;2701.86;3017.78;0.0;0.0;37488.92;1200.0;0.0;302.0;0.0;9.65422165e6;0.0;1.0;1038.0;12663.0;0.0;69.9
59;504.0;9556.27;2659.89;3017.78;0.0;0.0;38388.92;1200.0;0.0;453.0;0.0;9.65356846e6;0.0;1.0;1035.0;12647.0;0.0;361.15
