t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
1;0.0;4434.31;1194.07;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;850.0;9.9983e6;2693.62;1.0;1025.0;10197.0;0.0;0.0
2;0.0;4112.19;1107.33;0.0;320.52;0.0;0.0;1200.0;0.0;4300.0;850.0;9.988e6;0.0;1.0;1023.0;9872.0;0.0;0.0
3;0.0;3390.27;912.93;272.44;0.0;0.0;900.0;876.2;0.0;4300.0;850.0;9.9777e6;0.0;1.0;1022.0;9599.0;0.0;0.0
4;0.0;2892.24;778.82;272.44;0.0;0.0;1557.15;664.06;0.0;4300.0;850.0;9.9674e6;0.0;1.0;1022.0;9179.0;0.0;0.0
5;0.0;2414.77;650.25;272.44;0.0;0.0;2055.2;172.02;0.0;4300.0;850.0;9.9571e6;0.0;1.0;1022.0;9065.0;0.0;0.0
6;0.0;2078.94;559.82;272.44;0.0;231.57;2184.21;0.0;233.67;4300.0;850.0;9.9468e6;0.0;1.0;1021.0;9275.0;0.0;0.0
7;0.0;2133.77;574.58;0.0;0.0;0.0;1950.54;0.0;799.65;4300.0;850.0;9.9365e6;0.0;1.0;1023.0;9681.0;0.0;0.0
8;0.0;2417.05;650.86;-0.0;0.0;0.0;1150.89;0.0;868.08;4300.0;850.0;9.9262e6;0.0;1.0;1026.0;10112.0;0.0;0.0
9;21.0;2670.64;719.15;-0.0;0.0;-0.0;282.8;0.0;282.8;4300.0;850.0;9.9159e6;796.41;1.0;1032.0;10672.0;0.0;0.0
10;175.0;3024.74;814.5;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;9.9056e6;1028.76;1.0;1036.0;11229.0;0.0;0.0
11;496.0;3570.75;961.53;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;9.8953e6;303.72;1.0;1039.0;11521.0;0.0;0.0
12;698.0;3337.73;898.78;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;9.885e6;602.49;1.0;1040.0;11727.0;0.0;0.0
13;814.0;3502.21;943.07;0.0;0.0;-0.0;0.0;0.0;-0.0;4300.0;850.0;9.8747e6;530.71;1.0;1040.0;11980.0;0.0;0.0
14;764.0;3721.53;1002.13;0.0;0.0;-0.0;0.0;43.66;0.0;4300.0;850.0;9.8644e6;0.0;1.0;1038.0;11632.0;0.0;0.0
15;596.0;3810.63;1026.12;0.0;0.0;0.0;32.75;307.75;0.0;4300.0;850.0;9.8541e6;0.0;1.0;1038.0;11313.0;0.0;0.0
16;362.0;4194.43;1129.48;-0.0;0.0;-0.0;263.56;756.91;0.0;4300.0;850.0;9.8438e6;0.0;1.0;1038.0;11117.0;0.0;0.0
17;81.0;4925.49;1326.33;0.0;0.0;-0.0;831.24;1200.0;0.0;4300.0;578.18;9.83404364e6;0.0;1.0;1038.0;11049.0;0.0;0.0
18;10.0;5549.17;1494.28;0.0;0.0;-0.0;1731.24;1200.0;0.0;4300.0;502.55;9.82443854e6;0.0;1.0;1037.0;11693.0;0.0;0.0
19;0.0;5775.34;1555.18;-0.0;0.0;0.0;2631.24;1200.0;0.0;4300.0;545.48;9.81474758e6;0.0;1.0;1034.0;12010.0;0.0;0.0
20;0.0;6526.96;1757.58;0.0;434.53;0.0;3531.24;1200.0;0.0;4300.0;0.0;9.80614758e6;0.0;1.0;1031.0;11981.0;0.0;0.0
21;0.0;6106.6;1644.38;369.35;605.98;0.0;4431.24;1200.0;0.0;4300.0;0.0;9.79754758e6;0.0;1.0;1028.0;11273.0;0.0;0.0
22;0.0;5738.79;1545.34;884.44;827.13;0.0;5331.24;1200.0;0.0;4300.0;0.0;9.78894758e6;0.0;1.0;1029.0;10586.0;0.0;0.0
23;0.0;5604.0;1509.04;1587.49;370.04;0.0;6231.24;1200.0;0.0;4300.0;0.0;9.78034758e6;0.0;1.0;1029.0;10872.0;0.0;0.0
24;0.0;5588.01;1504.74;1902.03;71.74;0.0;7131.24;1200.0;0.0;4300.0;0.0;9.77174758e6;0.0;1.0;1030.0;11151.0;0.0;0.0
25;0.0;4651.34;1252.51;1963.01;0.0;735.15;8031.24;1200.0;0.0;4300.0;0.0;9.76314758e6;0.0;1.0;1027.0;10766.0;0.0;0.0
26;0.0;4452.59;1198.99;1098.13;0.0;669.42;8931.24;1200.0;0.0;4300.0;0.0;9.75454758e6;0.0;1.0;1025.0;10446.0;0.0;0.0
27;0.0;4384.05;1180.54;310.57;0.0;263.99;9831.24;1200.0;0.0;4300.0;122.43;9.74570272e6;0.0;1.0;1024.0;10075.0;0.0;0.0
28;0.0;4482.28;1206.99;0.0;0.0;0.0;10731.24;1200.0;0.0;3976.73;0.0;9.73774927e6;0.0;1.0;1023.0;9489.0;0.0;0.0
29;0.0;4356.63;1173.15;-0.0;-0.0;0.0;11631.24;1200.0;0.0;3771.21;0.0;9.73020684e6;0.0;1.0;1023.0;9124.0;0.0;0.0
30;0.0;4493.71;1210.06;0.0;-0.0;0.0;12531.24;1200.0;0.0;3526.23;0.0;9.72315439e6;0.0;1.0;1022.0;9052.0;0.0;0.0
31;0.0;4246.98;1143.62;0.0;287.01;0.0;13431.24;1200.0;0.0;4153.41;0.0;9.71484756e6;0.0;1.0;1025.0;9082.0;0.0;0.0
32;0.0;3876.88;1043.96;243.96;0.0;26.16;14331.24;1200.0;0.0;4300.0;0.0;9.70624756e6;0.0;1.0;1027.0;9074.0;0.0;0.0
33;15.0;4119.04;1109.17;213.19;173.22;0.0;15231.24;1200.0;0.0;4300.0;0.0;9.69764756e6;0.0;1.0;1033.0;9203.0;0.0;0.0
34;119.0;3904.29;1051.35;360.42;0.0;306.36;16131.24;1200.0;0.0;4300.0;0.0;9.68904756e6;0.0;1.0;1037.0;9518.0;0.0;0.0
35;431.0;4310.94;1160.85;0.0;121.1;0.0;17031.24;1200.0;0.0;4293.31;0.0;9.68046094e6;0.0;1.0;1041.0;9916.0;0.0;0.0
36;659.0;4882.08;1314.65;102.94;301.73;0.0;17931.24;1200.0;0.0;3870.0;0.0;9.67272094e6;0.0;1.0;1042.0;10266.0;0.0;0.0
37;829.0;5638.27;1518.27;359.4;166.54;0.0;18831.24;1200.0;0.0;3010.0;0.0;9.66670094e6;0.0;1.0;1042.0;10671.0;0.0;0.0
38;893.0;6166.0;1660.38;500.96;416.37;0.0;19731.24;1200.0;0.0;2150.0;0.0;9.66240094e6;0.0;1.0;1040.0;10293.0;0.0;0.0
39;768.0;6389.88;1720.67;854.88;554.55;0.0;20631.24;1200.0;0.0;1720.0;0.0;9.65896094e6;0.0;1.0;1039.0;9883.0;0.0;0.0
40;525.0;6705.15;1805.56;1326.24;493.71;0.0;21531.24;1200.0;0.0;1290.0;0.0;9.65638094e6;0.0;1.0;1039.0;9671.0;0.0;0.0
41;147.0;7363.1;1982.73;1745.9;962.83;0.0;22431.24;1200.0;0.0;1290.0;0.0;9.65380094e6;0.0;1.0;1039.0;9659.0;0.0;0.0
42;8.0;7872.55;2119.92;2564.31;0.0;89.53;23331.24;1200.0;0.0;430.0;0.0;9.65294094e6;0.0;1.0;1038.0;10358.0;0.0;0.0
43;0.0;8347.74;2247.88;2458.98;0.0;493.38;24231.24;1200.0;0.0;0.0;0.0;9.65294094e6;0.0;1.0;1036.0;10925.0;0.0;0.0
44;0.0;8436.84;2271.87;1878.53;0.0;505.29;25131.24;1200.0;0.0;0.0;0.0;9.65294094e6;0.0;1.0;1033.0;11047.0;0.0;0.0
45;0.0;8578.48;2310.01;1284.07;116.49;0.0;26031.24;1200.0;0.0;0.0;0.0;9.65294094e6;0.0;1.0;1030.0;10602.0;0.0;0.0
46;0.0;7995.92;2153.14;1383.09;0.0;92.94;26931.24;1200.0;0.0;0.0;0.0;9.65294094e6;0.0;1.0;1031.0;10073.0;0.0;0.0
47;0.0;8132.99;2190.05;1273.75;0.0;175.96;27831.24;1200.0;0.0;0.0;0.0;9.65294094e6;0.0;1.0;1030.0;10329.0;0.0;0.0
48;0.0;8025.62;2161.14;1066.74;0.0;116.24;28731.24;1200.0;0.0;430.0;0.0;9.65208094e6;0.0;1.0;1032.0;10565.0;0.0;0.0
49;0.0;7593.84;2044.87;929.98;0.0;504.29;29631.24;1200.0;0.0;430.0;0.0;9.65122094e6;0.0;1.0;1031.0;10404.0;0.0;0.0
50;0.0;7591.56;2044.25;336.7;0.0;286.19;30531.24;1200.0;0.0;430.0;0.0;9.65036094e6;0.0;1.0;1028.0;10180.0;0.0;0.0
51;0.0;7790.31;2097.77;0.0;0.0;0.0;31431.24;1200.0;0.0;198.92;0.0;9.64996311e6;0.0;1.0;1026.0;9913.0;0.0;0.0
52;0.0;8425.42;2268.79;-0.0;1028.21;0.0;32331.24;1200.0;0.0;0.0;0.0;9.64996311e6;0.0;1.0;1025.0;9491.0;0.0;0.0
53;0.0;8738.4;2353.07;873.98;1467.47;0.0;33231.24;1200.0;0.0;0.0;0.0;9.64996311e6;0.0;1.0;1024.0;9448.0;0.0;0.0
54;0.0;8729.26;2350.61;2121.33;902.87;0.0;34131.24;1200.0;0.0;0.0;0.0;9.64996311e6;0.0;1.0;1023.0;10000.0;0.0;0.0
55;0.0;8978.28;2417.67;2888.77;0.0;0.06;35031.24;1200.0;0.0;0.0;0.0;9.64996311e6;0.0;1.0;1029.0;11225.0;0.0;0.0
56;0.0;9380.36;2525.94;2888.71;0.0;100.7;35931.24;1200.0;0.0;430.0;0.0;9.64910311e6;0.0;1.0;1038.0;12275.0;0.0;0.0
57;19.0;9592.82;2583.15;2770.23;0.0;131.03;36831.24;1200.0;0.0;430.0;0.0;9.64824311e6;0.0;1.0;1041.0;12597.0;0.0;0.0
58;184.0;9707.05;2613.91;2616.08;0.0;0.0;37731.24;1200.0;0.0;320.04;0.0;9.64760303e6;0.0;1.0;1038.0;12663.0;0.0;0.0
59;504.0;9556.27;2573.31;2616.08;0.0;0.0;38631.24;1200.0;0.0;178.42;0.0;9.64724618e6;0.0;1.0;1035.0;12647.0;0.0;0.0
60;716.0;9665.93;2602.84;2616.08;96.76;0.0;39531.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1037.0;12725.0;0.0;0.0
61;833.0;9940.07;2676.66;2698.33;580.73;0.0;40431.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1037.0;12706.0;0.0;0.0
62;826.0;10024.6;2699.42;3191.95;906.02;0.0;41331.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1036.0;12480.0;0.0;0.0
63;671.0;10387.84;2797.24;3962.07;1452.08;0.0;42231.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1038.0;12242.0;0.0;0.0
64;378.0;10193.66;2744.94;5196.33;1128.6;0.0;43131.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1040.0;12028.0;0.0;0.0
65;102.0;10227.92;2754.17;6155.65;920.1;0.0;44031.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1040.0;12004.0;0.0;0.0
66;12.0;9885.24;2661.9;6937.73;0.0;56.86;44931.24;1200.0;0.0;0.0;0.0;9.64724618e6;0.0;1.0;1039.0;12455.0;0.0;0.0
67;0.0;9791.58;2636.67;6870.83;0.0;218.75;45831.24;1200.0;0.0;430.0;0.0;9.64638618e6;0.0;1.0;1038.0;12915.0;0.0;0.0
68;0.0;9435.19;2540.7;6613.48;0.0;407.11;46731.24;1200.0;0.0;430.0;0.0;9.64552618e6;0.0;1.0;1037.0;12650.0;0.0;0.0
69;0.0;8994.27;2421.97;6134.52;0.0;36.76;47631.24;1200.0;0.0;430.0;0.0;9.64466618e6;0.0;1.0;1034.0;11717.0;0.0;0.0
70;0.0;8304.33;2236.19;6091.28;0.0;0.0;48531.24;1200.0;0.0;601.48;0.0;9.64346323e6;0.0;1.0;1034.0;10976.0;0.0;0.0
71;0.0;7575.56;2039.95;6091.28;0.0;343.49;49431.24;1200.0;0.0;1290.0;0.0;9.64088323e6;0.0;1.0;1033.0;11082.0;0.0;0.0
72;0.0;7292.28;1963.66;5687.17;0.0;357.06;50331.24;1200.0;0.0;1720.0;0.0;9.63744323e6;0.0;1.0;1034.0;11167.0;0.0;0.0
73;0.0;7175.77;1932.29;5267.1;0.0;35.94;51231.24;1200.0;0.0;1720.0;0.0;9.63400323e6;0.0;1.0;1030.0;10694.0;0.0;0.0
74;0.0;7477.33;2013.49;5224.82;0.0;158.18;52131.24;1200.0;0.0;860.0;0.0;9.63228323e6;0.0;1.0;1027.0;10336.0;0.0;0.0
75;0.0;7221.46;1944.59;5038.72;0.0;189.95;53031.24;1200.0;0.0;860.0;0.0;9.63056323e6;0.0;1.0;1025.0;10041.0;0.0;0.0
76;0.0;7294.56;1964.28;4815.25;0.0;82.16;53931.24;1200.0;0.0;430.0;0.0;9.62970323e6;0.0;1.0;1024.0;9595.0;0.0;0.0
77;0.0;7226.03;1945.82;4718.6;0.0;87.15;54831.24;1200.0;0.0;430.0;0.0;9.62884323e6;0.0;1.0;1023.0;9512.0;0.0;0.0
78;0.0;7671.51;2065.78;4616.07;0.0;22.7;55731.24;1200.0;0.0;430.0;0.0;9.62798323e6;0.0;1.0;1022.0;10012.0;0.0;0.0
79;0.0;7804.02;2101.46;4589.36;0.0;158.52;56631.24;1200.0;0.0;1290.0;0.0;9.62540323e6;0.0;1.0;1028.0;11182.0;0.0;0.0
80;0.0;8091.87;2178.98;4402.87;0.0;393.15;57531.24;1200.0;0.0;1720.0;0.0;9.62196323e6;0.0;1.0;1038.0;12222.0;0.0;0.0
81;16.0;8037.04;2164.21;3940.34;0.0;0.0;58431.24;1200.0;0.0;2484.75;0.0;9.61699374e6;0.0;1.0;1040.0;12542.0;0.0;0.0
82;108.0;8034.76;2163.6;3940.34;46.52;0.0;59331.24;1200.0;0.0;2450.17;0.0;9.6120934e6;0.0;1.0;1037.0;12547.0;0.0;0.0
83;305.0;7685.22;2069.47;3979.88;0.0;494.3;60231.24;1200.0;0.0;2150.0;0.0;9.6077934e6;0.0;1.0;1034.0;12538.0;0.0;0.0
84;493.0;7502.46;2020.26;3398.35;0.0;189.28;61131.24;1200.0;0.0;2580.0;0.0;9.6026334e6;0.0;1.0;1036.0;12621.0;0.0;0.0
85;567.0;7614.4;2050.4;3175.66;0.0;398.2;62031.24;1200.0;0.0;2150.0;0.0;9.5983334e6;0.0;1.0;1036.0;12616.0;0.0;0.0
86;560.0;7680.65;2068.24;2707.2;0.0;77.1;62931.24;1200.0;0.0;2150.0;0.0;9.5940334e6;0.0;1.0;1035.0;12371.0;0.0;0.0
87;483.0;7614.4;2050.4;2616.49;841.8;0.0;63831.24;1200.0;0.0;3010.0;0.0;9.5880134e6;0.0;1.0;1038.0;12154.0;0.0;0.0
88;296.0;6993.0;1883.07;3332.02;62.08;0.0;64731.24;1200.0;0.0;3010.0;0.0;9.5819934e6;0.0;1.0;1039.0;11959.0;0.0;0.0
89;85.0;6456.13;1738.51;3384.79;457.64;0.0;65631.24;1200.0;0.0;4300.0;0.0;9.5733934e6;0.0;1.0;1039.0;11961.0;0.0;0.0
90;11.0;6277.94;1690.52;3773.78;0.0;381.54;66531.24;1200.0;0.0;4300.0;0.0;9.5647934e6;0.0;1.0;1038.0;12499.0;0.0;0.0
91;0.0;6097.46;1641.92;3324.91;0.0;1161.62;67431.24;1200.0;0.0;4300.0;0.0;9.5561934e6;0.0;1.0;1037.0;13038.0;0.0;0.0
92;0.0;5944.4;1600.71;1958.3;0.0;1034.9;68331.24;1200.0;0.0;4300.0;0.0;9.5475934e6;0.0;1.0;1036.0;12716.0;0.0;0.0
93;0.0;5939.83;1599.47;740.77;0.0;184.7;69231.24;1200.0;0.0;4300.0;0.0;9.5389934e6;0.0;1.0;1033.0;11857.0;0.0;0.0
94;0.0;5389.25;1451.22;523.48;0.0;181.53;70131.24;1200.0;0.0;4300.0;0.0;9.5303934e6;0.0;1.0;1033.0;11155.0;0.0;0.0
95;0.0;5821.03;1567.49;309.91;293.52;0.0;71031.24;1200.0;0.0;4300.0;0.0;9.5217934e6;0.0;1.0;1032.0;11227.0;0.0;0.0
96;0.0;5615.42;1512.12;559.4;0.0;78.46;71931.24;1200.0;0.0;4300.0;0.0;9.5131934e6;0.0;1.0;1033.0;11339.0;0.0;0.0
97;0.0;6652.61;1791.41;467.09;1860.02;0.0;72831.24;1200.0;0.0;4300.0;0.0;9.5045934e6;0.0;1.0;1030.0;10714.0;0.0;0.0
98;0.0;6664.03;1794.49;2048.11;2218.52;0.0;73731.24;1200.0;0.0;4300.0;0.0;9.4959934e6;0.0;1.0;1027.0;10367.0;0.0;0.0
99;0.0;6693.73;1802.49;3933.85;2531.21;0.0;74631.24;1200.0;0.0;4300.0;0.0;9.4873934e6;0.0;1.0;1025.0;10090.0;0.0;0.0
100;0.0;6737.13;1814.17;6085.38;3012.31;0.0;75531.24;1200.0;0.0;4300.0;0.0;9.4787934e6;0.0;1.0;1024.0;9663.0;0.0;0.0
101;0.0;7022.7;1891.07;8645.84;3441.77;0.0;76431.24;1200.0;0.0;4300.0;0.0;9.4701934e6;0.0;1.0;1023.0;9595.0;0.0;0.0
102;0.0;6885.63;1854.16;11571.35;2753.79;0.0;77331.24;1200.0;0.0;4300.0;0.0;9.4615934e6;0.0;1.0;1022.0;10108.0;0.0;0.0
103;0.0;6654.89;1792.03;13912.07;1279.92;0.0;78231.24;1200.0;0.0;4300.0;0.0;9.4529934e6;0.0;1.0;1028.0;11295.0;0.0;0.0
104;0.0;6038.06;1625.93;15000.0;0.0;-0.0;79131.24;1157.99;0.0;4300.0;510.0;9.4433734e6;0.0;1.0;1038.0;12354.0;0.0;0.0
105;19.0;4761.0;1282.04;15000.0;-0.0;0.0;79999.73;0.0;463.96;4300.0;850.0;9.4330734e6;0.0;1.0;1040.0;12716.0;0.0;0.0
106;118.0;4004.81;1078.42;15000.0;0.0;156.77;79535.77;0.0;1200.0;4300.0;850.0;9.4227734e6;0.0;1.0;1037.0;12745.0;0.0;0.0
107;359.0;3374.28;908.62;14815.56;0.0;712.1;78335.77;0.0;1200.0;4300.0;850.0;9.4124734e6;0.0;1.0;1034.0;12738.0;0.0;0.0
108;493.0;3116.12;839.11;13977.8;0.0;984.77;77135.77;0.0;1200.0;4300.0;850.0;9.4021734e6;0.0;1.0;1036.0;12819.0;0.0;0.0
109;570.0;3013.32;811.43;12819.25;0.0;1036.25;75935.77;0.0;1200.0;4300.0;850.0;9.3918734e6;0.0;1.0;1036.0;12817.0;0.0;0.0
110;558.0;3013.32;811.43;11600.13;0.0;825.25;74735.77;0.0;1200.0;4300.0;850.0;9.3815734e6;0.0;1.0;1035.0;12593.0;0.0;0.0
111;476.0;2867.11;772.05;10629.24;0.0;910.84;73535.77;0.0;1200.0;4300.0;850.0;9.3712734e6;0.0;1.0;1038.0;12414.0;0.0;0.0
112;322.0;2757.45;742.53;9557.67;0.0;1035.02;72335.77;0.0;1200.0;4300.0;850.0;9.3609734e6;0.0;1.0;1039.0;12246.0;0.0;0.0
113;93.0;2325.67;626.26;8339.99;0.0;1831.07;71135.77;0.0;1200.0;4300.0;850.0;9.3506734e6;0.0;1.0;1039.0;12265.0;0.0;0.0
114;10.0;2371.36;638.56;6185.79;0.0;2447.08;69935.77;0.0;1200.0;4300.0;850.0;9.3403734e6;0.0;1.0;1038.0;12855.0;0.0;0.0
115;0.0;2024.11;545.05;3306.87;0.0;2810.84;68735.77;0.0;1200.0;4300.0;850.0;9.3300734e6;687.0;1.0;1038.0;13455.0;0.0;0.0
116;0.0;1816.22;489.07;0.0;0.0;-0.0;67535.77;0.0;1200.0;4300.0;850.0;9.3197734e6;3515.71;1.0;1036.0;13207.0;0.0;0.0
117;0.0;1848.2;497.68;0.0;0.0;-0.0;66335.77;0.0;1200.0;4300.0;850.0;9.3094734e6;2560.12;1.0;1033.0;12289.0;0.0;0.0
118;0.0;1638.02;441.09;0.0;0.0;-0.0;65135.77;0.0;1200.0;4300.0;850.0;9.2991734e6;2061.89;1.0;1033.0;11524.0;0.0;0.0
119;0.0;1635.74;440.47;0.0;0.0;-0.0;63935.77;0.0;1200.0;4300.0;850.0;9.2888734e6;2129.79;1.0;1032.0;11588.0;0.0;0.0
120;0.0;1690.57;455.24;-0.0;0.0;0.0;62735.77;0.0;1200.0;4300.0;850.0;9.2785734e6;2159.2;1.0;1033.0;11688.0;0.0;0.0
121;0.0;1770.53;476.77;0.0;0.0;-0.0;61535.77;0.0;1200.0;4300.0;850.0;9.2682734e6;1437.71;1.0;1031.0;11066.0;0.0;0.0
122;0.0;1928.16;519.21;-0.0;0.0;0.0;60335.77;0.0;1200.0;4300.0;850.0;9.2579734e6;894.63;1.0;1028.0;10720.0;0.0;0.0
123;0.0;1992.13;536.44;0.0;0.0;-0.0;59135.77;0.0;1200.0;4300.0;850.0;9.2476734e6;537.43;1.0;1027.0;10443.0;0.0;0.0
124;0.0;1743.11;469.38;0.0;0.0;-0.0;57935.77;0.0;1200.0;4300.0;850.0;9.2373734e6;421.51;1.0;1026.0;10010.0;0.0;0.0
125;0.0;2069.8;557.36;0.0;67.16;0.0;56735.77;0.0;1200.0;4300.0;850.0;9.2270734e6;0.0;1.0;1024.0;9934.0;0.0;0.0
126;0.0;2327.96;626.87;57.08;0.0;48.52;55535.77;0.0;1200.0;4300.0;850.0;9.2167734e6;65.65;1.0;1023.0;10442.0;0.0;0.0
127;0.0;2659.21;716.07;0.0;0.0;-0.0;54335.77;0.0;1200.0;4300.0;850.0;9.2064734e6;857.71;1.0;1029.0;11612.0;0.0;0.0
128;0.0;2723.18;733.3;0.0;0.0;-0.0;53135.77;0.0;1200.0;4300.0;850.0;9.1961734e6;1816.52;1.0;1039.0;12662.0;0.0;0.0
129;17.0;2563.26;690.23;0.0;0.0;-0.0;51935.77;0.0;1200.0;4300.0;850.0;9.1858734e6;2349.5;1.0;1042.0;13012.0;0.0;0.0
130;77.0;2035.53;548.13;-0.0;0.0;0.0;50735.77;0.0;1200.0;4300.0;850.0;9.1755734e6;3046.34;1.0;1038.0;13095.0;0.0;0.0
131;192.0;2204.59;593.65;0.0;0.0;-0.0;49535.77;0.0;1200.0;4300.0;850.0;9.1652734e6;2759.76;1.0;1036.0;13136.0;0.0;0.0
132;283.0;2421.62;652.09;0.0;0.0;-0.0;48335.77;0.0;1200.0;4300.0;850.0;9.1549734e6;2546.28;1.0;1037.0;13290.0;0.0;0.0
133;325.0;2407.91;648.4;0.0;0.0;-0.0;47135.77;0.0;1200.0;4300.0;850.0;9.1446734e6;2561.68;1.0;1037.0;13330.0;0.0;0.0
134;388.0;2627.23;707.46;0.0;0.0;-0.0;45935.77;0.0;1200.0;4300.0;850.0;9.1343734e6;2003.31;1.0;1037.0;13113.0;0.0;0.0
135;359.0;3070.43;826.81;0.0;0.0;-0.0;44735.77;0.0;1200.0;4300.0;850.0;9.1240734e6;1228.76;1.0;1039.0;12874.0;0.0;0.0
136;274.0;2985.91;804.04;0.0;0.0;-0.0;43535.77;0.0;1200.0;4300.0;850.0;9.1137734e6;1229.05;1.0;1041.0;12684.0;0.0;0.0
137;81.0;3312.6;892.01;-0.0;0.0;0.0;42335.77;0.0;1200.0;4300.0;850.0;9.1034734e6;1010.39;1.0;1041.0;12687.0;0.0;0.0
138;15.0;3292.03;886.48;0.0;0.0;-0.0;41135.77;0.0;1200.0;4300.0;850.0;9.0931734e6;1655.49;1.0;1040.0;13239.0;0.0;0.0
139;0.0;3052.16;821.88;0.0;0.0;-0.0;39935.77;0.0;1200.0;4300.0;850.0;9.0828734e6;2469.96;1.0;1038.0;13732.0;0.0;0.0
140;0.0;3027.03;815.12;0.0;0.0;-0.0;38735.77;0.0;1200.0;4300.0;850.0;9.0725734e6;2336.86;1.0;1037.0;13566.0;0.0;0.0
141;0.0;3244.06;873.56;0.0;0.0;-0.0;37535.77;0.0;1200.0;4300.0;850.0;9.0622734e6;1142.38;1.0;1034.0;12644.0;0.0;0.0
142;0.0;3561.61;959.07;0.0;37.68;0.0;36335.77;0.0;1200.0;4300.0;850.0;9.0519734e6;0.0;1.0;1034.0;11867.0;0.0;0.0
143;0.0;3870.03;1042.12;32.03;332.14;0.0;35135.77;0.0;1200.0;4300.0;850.0;9.0416734e6;0.0;1.0;1033.0;11963.0;0.0;0.0
144;0.0;3881.45;1045.2;314.35;221.64;0.0;33935.77;0.0;1200.0;4300.0;850.0;9.0313734e6;0.0;1.0;1035.0;12090.0;0.0;0.0
145;0.0;3600.45;969.53;502.75;0.0;0.0;32735.77;0.0;938.02;4300.0;850.0;9.0210734e6;0.0;1.0;1032.0;11690.0;0.0;0.0
146;0.0;3771.79;1015.67;502.75;0.0;0.0;31797.75;0.0;443.54;4300.0;850.0;9.0107734e6;0.0;1.0;1029.0;11410.0;0.0;0.0
147;0.0;3838.04;1033.51;502.75;1067.55;0.0;31354.21;0.0;1200.0;4300.0;850.0;9.0004734e6;0.0;1.0;1027.0;11181.0;0.0;0.0
148;0.0;4073.35;1096.87;1410.17;1686.15;0.0;30154.21;0.0;1155.93;4300.0;850.0;8.9901734e6;0.0;1.0;1027.0;10817.0;0.0;0.0
149;0.0;4489.14;1208.83;2843.39;2285.97;0.0;28998.28;0.0;1200.0;4300.0;850.0;8.9798734e6;0.0;1.0;1025.0;10787.0;0.0;0.0
150;0.0;4525.69;1218.68;4786.47;1781.37;0.0;27798.28;0.0;1200.0;4300.0;850.0;8.9695734e6;0.0;1.0;1025.0;11338.0;0.0;0.0
151;0.0;4539.4;1222.37;6300.63;584.77;0.0;26598.28;0.0;1200.0;4300.0;850.0;8.9592734e6;0.0;1.0;1030.0;12557.0;0.0;0.0
152;0.0;4262.97;1147.93;6797.68;0.0;854.1;25398.28;0.0;1200.0;4300.0;850.0;8.9489734e6;0.0;1.0;1040.0;13655.0;0.0;0.0
153;21.0;4080.2;1098.72;5792.86;0.0;1386.08;24198.28;0.0;1200.0;4300.0;850.0;8.9386734e6;0.0;1.0;1043.0;13979.0;0.0;0.0
154;201.0;3975.11;1070.42;4162.18;0.0;1434.47;22998.28;0.0;1200.0;4300.0;850.0;8.9283734e6;0.0;1.0;1039.0;14070.0;0.0;0.0
155;526.0;4459.44;1200.84;2474.57;0.0;465.72;21798.28;0.0;1200.0;4300.0;850.0;8.9180734e6;0.0;1.0;1037.0;14039.0;0.0;0.0
156;580.0;4317.8;1162.7;1926.66;0.0;357.09;20598.28;0.0;1200.0;4300.0;850.0;8.9077734e6;295.42;1.0;1038.0;14101.0;0.0;0.0
157;653.0;3865.46;1040.89;1506.55;0.0;0.0;19398.28;0.0;1200.0;4300.0;850.0;8.8974734e6;1099.65;1.0;1038.0;14047.0;0.0;0.0
158;620.0;3675.84;989.83;1506.55;0.0;0.0;18198.28;0.0;1200.0;4300.0;850.0;8.8871734e6;1065.33;1.0;1038.0;13739.0;0.0;0.0
159;543.0;3794.64;1021.82;1506.55;0.0;0.0;16998.28;0.0;1200.0;4300.0;850.0;8.8768734e6;740.55;1.0;1040.0;13490.0;0.0;0.0
160;354.0;3748.94;1009.51;1506.55;0.0;0.0;15798.28;0.0;1200.0;4300.0;850.0;8.8665734e6;749.54;1.0;1042.0;13254.0;0.0;0.0
161;103.0;3936.28;1059.96;1506.55;0.0;0.0;14598.28;0.0;1200.0;4300.0;850.0;8.8562734e6;675.76;1.0;1042.0;13167.0;0.0;0.0
162;11.0;3819.77;1028.59;1506.55;0.0;0.0;13398.28;0.0;1200.0;4300.0;850.0;8.8459734e6;1422.65;1.0;1041.0;13673.0;0.0;0.0
