t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
1;0.0;3816.72;1581.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1483.69;881.0;7763.0;0.0;0.0
2;0.0;3033.12;1256.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2120.0;878.0;7288.0;0.0;0.0
3;0.0;2601.34;1077.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2360.7;873.0;6913.0;0.0;0.0
4;0.0;1977.66;819.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2816.83;872.0;6486.0;0.0;0.0
5;0.0;2052.29;850.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2506.28;875.0;6284.0;0.0;0.0
6;0.0;1833.73;759.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2807.4;880.0;6281.0;0.0;0.0
7;430.06;1892.37;784.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2387.4;911.0;6405.0;0.0;0.0
8;4316.58;2489.4;1031.57;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;931.0;6742.0;0.0;2026.55
9;10815.34;2590.68;1073.54;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933.0;7309.0;0.0;8103.56
10;18795.43;2324.15;963.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.0;7814.0;0.0;15203.67
11;24561.49;2596.01;1075.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;8021.0;0.0;21151.25
12;27890.51;3550.19;1471.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;941.0;8229.0;0.0;25623.85
13;30104.55;3480.89;1442.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;8545.0;0.0;27421.87
14;32031.88;4515.03;1870.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.0;8208.0;0.0;31144.87
15;33815.85;4968.13;2058.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;924.0;7981.0;0.0;33785.71
16;32398.23;4957.47;2054.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;922.0;7712.0;0.0;32620.01
17;29865.62;4728.25;1959.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;918.0;7538.0;0.0;29933.2
18;25660.54;4909.5;2034.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.0;7530.0;0.0;25985.47
19;17967.16;4829.54;2001.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;907.0;7755.0;0.0;17949.99
20;9557.0;4696.27;1946.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;895.0;7753.0;0.0;9341.34
21;3360.88;4850.86;2010.13;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;886.0;7409.0;0.0;3698.86
22;477.85;5335.94;2211.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;881.0;7232.0;0.0;1673.93
23;0.0;5842.35;2420.99;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;876.0;7780.0;0.0;1359.34
24;0.0;6620.62;2743.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;872.0;8020.0;0.0;2216.11
25;0.0;6354.09;2633.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;893.0;7401.0;0.0;2479.14
26;0.0;7047.07;2920.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;6971.0;0.0;3885.28
27;0.0;8353.07;3461.4;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;888.0;6596.0;0.0;6106.47
28;0.0;7995.92;3313.4;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;887.0;6169.0;0.0;6027.32
29;0.0;7249.63;3004.15;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;886.0;5940.0;0.0;5199.78
30;15.93;7468.19;3094.71;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.0;5816.0;0.0;5653.83
31;876.06;7782.7;3225.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;922.0;5757.0;0.0;7048.79
32;5463.42;8091.87;3353.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.0;5988.0;0.0;11858.45
33;13109.02;7692.08;3187.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;944.0;6451.0;0.0;18481.58
34;22745.66;7281.62;3017.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;949.0;6979.0;0.0;27014.68
35;31649.6;7553.48;3130.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;7384.0;0.0;35899.13
36;37559.01;9403.2;3896.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;7729.0;0.0;44079.77
37;41397.74;10565.28;4378.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;949.0;8139.0;0.0;49151.12
38;42624.22;10810.48;4479.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945.0;7819.0;0.0;51040.42
39;41365.88;11300.9;4682.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943.0;7577.0;0.0;50715.72
40;38705.85;11156.97;4623.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;941.0;7379.0;0.0;48048.12
41;32477.87;11780.66;4881.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;936.0;7281.0;0.0;42795.27
42;25883.54;12351.03;5118.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;930.0;7352.0;0.0;36930.67
43;17011.46;11466.15;4751.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;928.0;7584.0;0.0;26573.02
44;8792.44;10655.9;4415.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.0;7770.0;0.0;17005.99
45;2994.53;10368.04;4296.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;904.0;7664.0;0.0;10898.94
46;477.85;10757.18;4457.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;906.0;7544.0;0.0;9054.65
47;0.0;9882.96;4095.36;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;906.0;8074.0;0.0;6810.32
48;0.0;10981.06;4550.4;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;893.0;8178.0;0.0;8246.46
49;0.0;10250.77;4247.77;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;890.0;7505.0;0.0;7883.54
50;0.0;9707.05;4022.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;7110.0;0.0;7507.51
51;0.0;6999.1;2900.33;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;885.0;6784.0;0.0;4000.42
52;0.0;6402.07;2652.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;885.0;6441.0;0.0;3498.99
53;0.0;6375.41;2641.88;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;890.0;6433.0;0.0;3474.3
54;0.0;6114.21;2533.64;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;900.0;6791.0;0.0;2756.86
55;668.99;5805.04;2405.53;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;937.0;7481.0;0.0;2335.55
56;4125.44;5410.57;2242.07;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961.0;8365.0;0.0;4374.08
57;10608.27;5501.19;2279.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;8965.0;0.0;10392.08
58;19034.36;5346.61;2215.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;967.0;9394.0;0.0;18169.52
59;26297.68;5703.76;2363.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;9645.0;0.0;25683.99
60;31761.1;6231.49;2582.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9866.0;0.0;31671.82
61;35424.61;7324.26;3035.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;958.0;10029.0;0.0;36712.95
62;37351.94;7127.03;2953.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;954.0;9935.0;0.0;38451.31
63;38419.14;7654.76;3172.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;954.0;9915.0;0.0;40284.93
64;36523.67;7878.65;3264.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;954.0;9675.0;0.0;38946.12
65;33720.28;7302.94;3026.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;9456.0;0.0;35544.46
66;27906.44;6199.5;2568.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;947.0;9304.0;0.0;28317.93
67;19798.92;5037.43;2087.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;944.0;9356.0;0.0;18511.79
68;10958.69;3859.36;1599.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;925.0;9227.0;0.0;8115.32
69;3902.44;2803.9;1161.9;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;912.0;8685.0;0.0;95.24
70;430.06;2510.72;1040.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3478.81;905.0;8365.0;0.0;0.0
71;0.0;2148.24;890.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4869.56;901.0;8809.0;0.0;0.0
72;0.0;2185.55;905.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4850.79;890.0;8832.0;0.0;0.0
73;0.0;2297.49;952.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3946.46;890.0;8086.0;0.0;0.0
74;0.0;1961.67;812.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3980.45;889.0;7644.0;0.0;0.0
75;0.0;2564.03;1062.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2808.48;886.0;7321.0;0.0;0.0
76;0.0;2766.59;1146.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2149.98;885.0;6948.0;0.0;0.0
77;0.0;2574.69;1066.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2328.4;891.0;6861.0;0.0;0.0
78;15.93;2867.87;1188.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2154.8;901.0;7128.0;0.0;0.0
79;828.27;3326.3;1378.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1262.05;938.0;7733.0;0.0;0.0
80;5527.13;3608.83;1495.45;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;961.0;8553.0;0.0;3039.4
81;12933.81;3997.96;1656.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;969.0;9168.0;0.0;10389.47
82;22283.74;4882.84;2023.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;967.0;9575.0;0.0;20581.96
83;30916.9;5591.81;2317.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;9806.0;0.0;29984.88
84;37399.73;6380.74;2644.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;10037.0;0.0;37351.56
85;41955.23;6903.14;2860.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;959.0;10149.0;0.0;42528.94
86;43946.27;8640.92;3580.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;10042.0;0.0;47080.87
87;42974.64;9728.37;4031.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;10047.0;0.0;47642.31
88;40203.11;11023.71;4568.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;9842.0;0.0;46907.89
89;34978.62;11540.78;4782.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;952.0;9648.0;0.0;42605.73
90;27508.23;12319.05;5104.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;948.0;9510.0;0.0;36370.12
91;18604.29;10831.81;4488.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;944.0;9550.0;0.0;25318.65
92;9493.29;12073.84;5003.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;926.0;9404.0;0.0;18092.36
93;3185.67;13198.6;5469.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.0;8831.0;0.0;13934.58
94;350.42;13752.98;5699.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;905.0;8490.0;0.0;12217.45
95;0.0;14062.16;5827.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;902.0;8952.0;0.0;11839.32
96;0.0;15165.6;6284.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.0;8960.0;0.0;13381.01
97;0.0;14781.79;6125.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;8147.0;0.0;13649.16
98;0.0;12644.22;5239.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887.0;7712.0;0.0;11058.8
99;0.0;11423.5;4733.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;885.0;7398.0;0.0;9644.24
100;0.0;8939.44;3704.38;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;884.0;7038.0;0.0;6489.82
101;0.0;8870.14;3675.66;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;890.0;6966.0;0.0;6469.8
102;0.0;8011.91;3320.02;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;899.0;7235.0;0.0;4995.94
103;445.99;7350.92;3046.12;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;936.0;7838.0;0.0;3941.03
104;3042.31;7191.0;2979.85;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;960.0;8679.0;0.0;5494.16
105;7486.32;6849.84;2838.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;967.0;9293.0;0.0;8848.63
106;12519.67;7159.01;2966.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;9704.0;0.0;13906.28
107;14510.71;6839.18;2834.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9924.0;0.0;15222.95
108;16581.4;7052.4;2922.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;962.0;10118.0;0.0;17400.21
109;16836.25;7484.18;3101.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;957.0;10176.0;0.0;18202.77
110;17600.81;7009.76;2904.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;10006.0;0.0;18462.31
111;18253.87;6396.74;2650.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;9926.0;0.0;18328.32
112;18078.66;7409.55;3070.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;9633.0;0.0;19878.63
113;16294.69;7366.91;3052.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;949.0;9360.0;0.0;18303.34
114;13634.65;6855.17;2840.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;946.0;9167.0;0.0;15109.51
115;9286.22;7334.92;3039.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.0;9224.0;0.0;11378.63
116;5335.99;6343.43;2628.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;924.0;9098.0;0.0;6134.05
117;1656.55;5938.3;2460.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.0;8528.0;0.0;2438.6
118;207.07;5975.62;2476.21;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;904.0;8166.0;0.0;1396.9
119;0.0;5005.45;2074.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;619.37;901.0;8600.0;0.0;0.0
120;0.0;4317.8;1789.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1677.97;890.0;8675.0;0.0;0.0
121;0.0;4499.04;1864.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;677.62;889.0;7930.0;0.0;0.0
122;0.0;3662.13;1517.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1428.33;888.0;7496.0;0.0;0.0
123;0.0;2942.5;1219.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2133.17;885.0;7180.0;0.0;0.0
124;0.0;2564.03;1062.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2298.48;885.0;6810.0;0.0;0.0
125;0.0;2505.39;1038.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2293.41;890.0;6727.0;0.0;0.0
126;0.0;2462.74;1020.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2626.73;900.0;7010.0;0.0;0.0
127;398.21;2366.79;980.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2947.23;936.0;7629.0;0.0;0.0
128;2516.68;3246.34;1345.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.74;960.0;8434.0;0.0;0.0
129;6323.55;3779.41;1566.13;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;968.0;9042.0;0.0;3595.09
130;10289.7;4157.88;1722.97;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;966.0;9415.0;0.0;7721.55
131;11850.68;4227.18;1751.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;9594.0;0.0;9199.54
132;13507.23;4051.27;1678.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9772.0;0.0;10428.28
133;14319.57;4280.48;1773.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;957.0;9826.0;0.0;11504.83
134;15561.98;4493.71;1862.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;9646.0;0.0;13224.82
135;16501.75;4403.09;1824.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;9527.0;0.0;14155.42
136;16533.61;5032.1;2085.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.0;9223.0;0.0;15380.94
137;16724.75;4669.62;1935.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;8962.0;0.0;15317.39
138;13937.29;5602.47;2321.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;947.0;8805.0;0.0;14003.35
139;10544.56;5741.07;2379.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943.0;8951.0;0.0;10656.65
140;5877.56;5869.01;2432.03;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;924.0;8898.0;0.0;6204.59
141;1927.33;5527.85;2290.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.0;8354.0;0.0;2302.84
142;350.42;5335.94;2211.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;904.0;7999.0;0.0;802.51
143;0.0;6023.59;2496.09;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;901.0;8434.0;0.0;986.69
144;0.0;5911.65;2449.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;890.0;8555.0;0.0;696.36
145;0.0;5821.03;2412.15;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;890.0;7938.0;0.0;1185.18
146;0.0;6593.97;2732.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;7507.0;0.0;2708.42
147;0.0;6098.22;2527.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;886.0;7191.0;0.0;2320.24
148;0.0;5618.47;2328.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;886.0;6819.0;0.0;2013.68
149;0.0;5858.34;2427.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;891.0;6732.0;0.0;2444.96
150;0.0;6503.35;2694.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;901.0;7044.0;0.0;3055.24
151;557.49;6743.23;2794.3;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;938.0;7655.0;0.0;3378.02
152;3233.45;6828.52;2829.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;962.0;8432.0;0.0;5421.61
153;9493.29;8193.15;3395.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;970.0;9025.0;0.0;13026.57
154;16183.19;7995.92;3313.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;9393.0;0.0;19067.5
155;21216.54;7910.63;3278.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;966.0;9541.0;0.0;23830.22
156;25198.62;7441.54;3083.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;9671.0;0.0;27017.83
157;26249.89;7286.95;3019.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;9725.0;0.0;27791.45
158;27444.52;6732.56;2789.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;9488.0;0.0;28433.96
159;28432.07;6002.27;2487.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;9310.0;0.0;28566.6
160;28002.01;5735.74;2376.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;955.0;8976.0;0.0;28093.56
161;26648.1;5639.79;2337.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;952.0;8684.0;0.0;26892.94
162;21774.03;5229.33;2166.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;949.0;8570.0;0.0;21549.33
163;15434.56;5762.39;2387.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945.0;8678.0;0.0;15851.8
164;7868.6;5757.06;2385.65;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;926.0;8519.0;0.0;8418.31
165;2691.89;5202.68;2155.92;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;913.0;8059.0;0.0;2904.48
166;350.42;4632.3;1919.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;906.0;7778.0;0.0;30.29
167;0.0;4067.26;1685.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1627.33;902.0;8282.0;0.0;0.0
168;0.0;3464.9;1435.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2638.3;892.0;8431.0;0.0;0.0
169;0.0;3464.9;1435.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1986.3;894.0;7781.0;0.0;0.0
170;0.0;3097.09;1283.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2032.52;890.0;7303.0;0.0;0.0
171;0.0;2713.28;1124.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2193.37;889.0;6920.0;0.0;0.0
172;0.0;3241.01;1343.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1004.96;888.0;6477.0;0.0;0.0
173;0.0;2862.54;1186.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1338.26;887.0;6274.0;0.0;0.0
174;0.0;2841.22;1177.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1370.42;892.0;6281.0;0.0;0.0
175;557.49;3320.97;1376.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;226.37;923.0;6404.0;0.0;0.0
176;3695.37;3267.67;1354.07;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;938.0;6724.0;0.0;2531.11
177;9572.93;3640.81;1508.7;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945.0;7291.0;0.0;8376.44
178;17075.17;4200.52;1740.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;7795.0;0.0;16171.33
179;20722.76;4701.6;1948.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;8015.0;0.0;20308.64
180;24338.49;5026.77;2083.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;8167.0;0.0;24232.28
181;26090.61;5154.7;2136.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.0;8424.0;0.0;25907.35
182;27348.95;5101.4;2113.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;946.0;8064.0;0.0;27446.29
183;28957.71;4754.91;1970.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;944.0;7769.0;0.0;28857.98
184;28193.15;4984.12;2065.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943.0;7450.0;0.0;28735.62
185;26202.11;5181.36;2147.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.0;7236.0;0.0;27231.55
186;21073.18;6012.93;2491.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;931.0;7180.0;0.0;23328.79
187;14717.78;6423.39;2661.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;929.0;7396.0;0.0;17335.93
188;7725.24;6279.46;2602.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.0;7414.0;0.0;10104.83
189;2532.6;5810.37;2407.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;905.0;7132.0;0.0;4523.71
190;350.42;6487.36;2688.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;907.0;7012.0;0.0;3421.05
191;0.0;5698.43;2361.35;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;907.0;7666.0;0.0;1300.77
192;0.0;5869.01;2432.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;894.0;7932.0;0.0;1263.04
193;0.0;6300.79;2610.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;894.0;7341.0;0.0;2464.74
194;0.0;4488.38;1859.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;890.0;6914.0;0.0;324.3
195;0.0;5506.52;2281.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;6526.0;0.0;2150.35
196;0.0;6087.56;2522.6;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;888.0;6084.0;0.0;3414.16
