t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces;Electrolyse
1;0.0;3324.02;1475.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4375.45;0.0;1372.0;10547.0;0.0;0.0;0.0
2;0.0;3442.81;1528.26;0.0;0.0;0.0;-0.0;0.0;0.0;1290.0;0.0;0.0;2550.92;0.0;1370.0;10182.0;0.0;0.0;0.0
3;0.0;3666.7;1627.64;-0.0;0.0;0.0;-0.0;0.0;0.0;1290.0;0.0;0.0;1892.66;0.0;1368.0;9845.0;0.0;0.0;0.0
4;0.0;3673.55;1630.69;-0.0;0.0;0.0;-0.0;0.0;0.0;1290.0;0.0;0.0;1405.76;0.0;1367.0;9367.0;0.0;0.0;0.0
5;0.0;4007.1;1778.75;-0.0;0.0;0.0;-0.0;-0.0;0.0;1290.0;0.0;0.0;722.16;0.0;1365.0;9163.0;0.0;0.0;0.0
6;0.0;4776.99;2120.5;-0.0;0.0;0.0;0.0;0.0;0.0;1059.51;0.0;0.0;0.0;0.0;1367.0;9324.0;0.0;0.0;0.0
7;0.0;5277.31;2342.59;-0.0;0.0;0.0;-0.0;-0.0;0.0;742.1;0.0;0.0;0.0;0.0;1370.0;9732.0;0.0;0.0;0.0
8;53.43;5457.79;2422.71;-0.0;0.0;0.0;0.0;-0.0;0.0;704.07;0.0;0.0;0.0;0.0;1378.0;10016.0;0.0;0.0;0.0
9;835.85;5581.15;2477.47;-0.0;0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;208.53;0.0;1388.0;10491.0;0.0;0.0;0.0
10;2610.59;5350.41;2375.04;0.0;0.0;-0.0;0.0;880.04;0.0;0.0;0.0;0.0;0.0;0.0;1395.0;10851.0;0.0;0.0;0.0
11;4331.89;5071.7;2251.32;0.0;967.91;0.0;660.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1397.0;10884.0;0.0;0.0;0.0
12;5247.89;5092.26;2260.45;822.73;1838.59;0.0;1560.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;10962.0;0.0;0.0;0.0
13;5766.95;5651.97;2508.9;2385.53;1327.8;0.0;2460.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;11156.0;0.0;1644.03;0.0
14;6030.3;6545.23;2905.42;3514.16;5082.95;0.0;3360.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;10598.0;0.0;0.0;0.0
15;5751.69;6942.74;3081.88;7834.67;5886.3;0.0;4260.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1396.0;10086.0;0.0;0.0;0.0
16;4912.02;6266.52;2781.7;12838.03;0.0;0.0;5160.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1394.0;9742.0;0.0;4412.24;0.0
17;3003.7;6140.87;2725.92;12838.03;2543.49;0.0;6060.03;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1392.0;9519.0;0.0;0.0;0.0
18;1022.86;5864.44;2603.22;15000.0;0.0;-0.0;6960.03;1194.51;0.0;0.0;0.0;0.0;0.0;0.0;1391.0;9687.0;0.0;0.0;0.0
19;87.78;5576.58;2475.44;15000.0;0.0;1083.19;7855.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1386.0;10609.0;0.0;0.0;0.0
20;0.0;5051.14;2242.19;13725.65;0.0;2193.67;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1385.0;11023.0;0.0;0.0;0.0
21;0.0;5254.46;2332.45;11144.87;0.0;1413.09;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1378.0;10529.0;0.0;0.0;0.0
22;0.0;5679.39;2521.07;9482.41;0.0;368.54;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1373.0;10093.0;0.0;0.0;0.0
23;0.0;5704.52;2532.23;9048.84;0.0;745.25;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1369.0;10502.0;0.0;0.0;0.0
24;0.0;5480.63;2432.85;8172.07;0.0;1411.52;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1372.0;10848.0;0.0;0.0;0.0
25;0.0;5240.75;2326.37;6511.45;0.0;1369.88;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1372.0;10460.0;0.0;0.0;0.0
26;0.0;5338.99;2369.97;4899.83;0.0;938.04;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1370.0;10168.0;0.0;0.0;0.0
27;0.0;4980.32;2210.76;3796.26;0.0;1147.93;7855.92;0.0;0.0;151.0;0.0;0.0;0.0;0.0;1368.0;9858.0;0.0;0.0;0.0
28;0.0;6058.62;2689.42;2445.75;0.0;0.0;7855.92;751.04;0.0;0.0;0.0;0.0;0.0;0.0;1367.0;9364.0;0.0;0.0;0.0
29;0.0;5677.1;2520.06;2445.75;0.0;569.62;8419.2;996.79;0.0;0.0;0.0;0.0;0.0;0.0;1365.0;9135.0;0.0;0.0;0.0
30;0.0;5887.28;2613.36;1775.61;0.0;513.36;9166.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1367.0;9181.0;0.0;0.0;0.0
31;0.0;6136.3;2723.9;1171.66;0.0;361.81;10066.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1369.0;9391.0;0.0;0.0;0.0
32;26.72;5983.23;2655.95;746.0;0.0;634.1;10966.79;1200.0;0.0;0.0;-0.0;0.0;0.0;0.0;1378.0;9478.0;0.0;0.0;0.0
33;919.81;6218.54;2760.4;0.0;0.0;0.0;11866.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1388.0;9898.0;0.0;188.76;0.0
34;2893.02;6933.61;3077.82;-0.0;-0.0;0.0;12766.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1394.0;10298.0;0.0;2800.44;0.0
35;4885.31;7479.61;3320.19;-0.0;0.0;0.0;13666.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1397.0;10446.0;0.0;5436.11;0.0
36;6259.3;7680.65;3409.43;0.0;0.0;0.0;14566.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;10519.0;0.0;7030.38;0.0
37;6938.66;7785.74;3456.08;-0.0;0.0;0.0;15466.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;10713.0;0.0;7667.49;0.0
38;7202.01;8704.13;3863.75;-0.0;-0.0;0.0;16366.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1399.0;10031.0;0.0;9937.89;0.0
39;6705.85;9103.93;4041.22;-0.0;0.0;0.0;17266.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1396.0;9466.0;0.0;10581.0;0.0
40;5423.45;9275.27;4117.28;-0.0;0.0;0.0;18166.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1394.0;9113.0;0.0;9897.0;0.0
41;3366.28;9174.75;4072.66;-0.0;0.0;0.0;19066.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1392.0;8949.0;0.0;7856.69;0.0
42;1137.36;9551.7;4239.99;-0.0;0.0;0.0;19966.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1391.0;9168.0;0.0;5952.05;0.0
43;72.52;10202.79;4529.01;-0.0;0.0;0.0;20866.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1386.0;10165.0;0.0;4825.32;0.0
44;0.0;10474.66;4649.69;0.0;-0.0;0.0;21766.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1385.0;10902.0;0.0;4407.34;0.0
45;0.0;10358.14;4597.97;0.0;1847.94;0.0;22666.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1378.0;10535.0;0.0;2751.18;0.0
46;0.0;9617.95;4269.4;1570.75;0.0;0.0;23566.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1373.0;10082.0;0.0;3978.35;0.0
47;0.0;9209.02;4087.87;1570.75;0.0;0.0;24466.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1369.0;10342.0;0.0;3123.89;0.0
48;0.0;9231.86;4098.01;1570.75;0.0;0.0;25366.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1372.0;10589.0;0.0;2912.87;0.0
49;0.0;8509.94;3777.55;1570.75;0.0;0.0;26266.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1374.0;10230.0;0.0;2231.5;0.0
50;0.0;8457.4;3754.23;1570.75;2396.63;0.0;27166.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1371.0;9986.0;0.0;0.0;0.0
51;0.0;8071.31;3582.85;3607.88;0.0;0.0;28066.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1369.0;9749.0;0.0;2074.16;0.0
52;0.0;7797.16;3461.15;3607.88;0.0;0.0;28966.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1369.0;9326.0;0.0;2101.32;0.0
53;0.0;7415.64;3291.8;3607.88;1581.44;0.0;29866.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1367.0;9293.0;0.0;0.0;0.0
54;0.0;7004.43;3109.26;4952.11;415.68;0.0;30766.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1369.0;9867.0;0.0;0.0;0.0
55;0.0;6782.82;3010.89;5305.44;0.0;1006.29;31666.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1383.0;10983.0;0.0;0.0;0.0
56;41.98;6602.35;2930.77;4121.57;0.0;1932.9;32566.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1399.0;11707.0;0.0;0.0;0.0
57;1007.59;6348.76;2818.21;1847.57;0.0;1570.44;33466.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1403.0;11948.0;0.0;0.0;0.0
58;3316.67;6385.31;2834.43;0.0;562.3;0.0;34366.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1399.0;11938.0;0.0;235.11;0.0
59;5637.19;6031.21;2677.25;477.95;2834.64;0.0;35266.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1399.0;11710.0;0.0;0.0;0.0
60;7335.59;5932.97;2633.64;2887.4;0.0;0.0;36166.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;11630.0;0.0;4472.21;0.0
61;8221.05;5944.4;2638.71;2887.4;5490.16;0.0;37066.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;11514.0;0.0;0.0;0.0
62;8430.97;6488.12;2880.07;7554.03;0.0;0.0;37966.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1401.0;11144.0;0.0;6856.16;0.0
63;7759.24;6389.88;2836.46;7554.03;0.0;0.0;38866.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1402.0;10782.0;0.0;6405.59;0.0
64;6305.1;6515.53;2892.24;7554.03;5495.87;0.0;39766.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1402.0;10419.0;0.0;0.0;0.0
65;3919.7;6474.41;2873.98;12225.52;3264.09;0.0;40666.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1402.0;10206.0;0.0;0.0;0.0
66;1366.36;6689.16;2969.31;15000.0;0.0;0.0;41566.79;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1401.0;10303.0;0.0;922.83;0.0
67;110.68;6823.95;3029.14;15000.0;0.0;0.0;42466.79;281.77;0.0;151.0;-0.0;0.0;0.0;0.0;1396.0;11229.0;0.0;0.0;0.0
68;0.0;5953.53;2642.77;15000.0;0.0;0.0;42678.11;0.0;1200.0;430.0;0.0;0.0;48.7;0.0;1396.0;11671.0;0.0;0.0;0.0
69;0.0;5195.06;2306.08;15000.0;0.0;0.0;41478.11;0.0;771.85;1290.0;0.0;0.0;0.0;0.0;1388.0;10951.0;0.0;0.0;0.0
70;0.0;4306.37;1911.59;15000.0;0.0;0.0;40706.26;0.0;1200.0;1290.0;0.0;0.0;274.03;0.0;1387.0;10369.0;0.0;0.0;0.0
71;0.0;3593.6;1595.19;15000.0;0.0;0.0;39506.26;0.0;1200.0;1290.0;0.0;0.0;1530.21;0.0;1383.0;10592.0;0.0;0.0;0.0
72;0.0;3630.15;1611.42;15000.0;0.0;0.0;38306.26;0.0;1200.0;1290.0;0.0;0.0;1689.43;0.0;1385.0;10806.0;0.0;0.0;0.0
73;0.0;3819.77;1695.59;15000.0;0.0;0.0;37106.26;0.0;1200.0;1290.0;0.0;0.0;1018.65;0.0;1375.0;10399.0;0.0;0.0;0.0
74;0.0;3479.37;1544.49;15000.0;0.0;0.0;35906.26;0.0;1200.0;1290.0;0.0;0.0;1243.15;0.0;1372.0;10129.0;0.0;0.0;0.0
