t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
1;0.0;1635.74;270.48;0.0;0.0;0.0;0.0;0.0;-0.0;860.0;0.0;9.99828e6;4115.79;1.0;881.0;7763.0;0.0;0.0
2;0.0;1299.91;214.95;0.0;0.0;-0.0;0.0;0.0;-0.0;860.0;0.0;9.99656e6;4035.15;1.0;878.0;7288.0;0.0;0.0
3;0.0;1114.86;184.35;-0.0;0.0;0.0;0.0;0.0;-0.0;860.0;0.0;9.99484e6;3880.79;1.0;873.0;6913.0;0.0;0.0
4;0.0;847.57;140.15;-0.0;0.0;0.0;0.0;0.0;-0.0;860.0;0.0;9.99312e6;3766.28;1.0;872.0;6486.0;0.0;0.0
5;0.0;879.55;145.44;0.0;0.0;0.0;0.0;0.0;-0.0;860.0;0.0;9.9914e6;3524.01;1.0;875.0;6284.0;0.0;0.0
6;0.0;785.88;129.95;-0.0;0.0;0.0;-0.0;0.0;0.0;860.0;0.0;9.98968e6;3625.17;1.0;880.0;6281.0;0.0;0.0
7;265.95;811.01;134.1;-0.0;0.0;0.0;0.0;0.0;-0.0;860.0;0.0;9.98796e6;3422.93;1.0;911.0;6405.0;0.0;0.0
8;2669.39;1066.88;176.41;-0.0;0.0;-0.0;0.0;0.0;-0.0;860.0;0.0;9.98624e6;1038.31;1.0;931.0;6742.0;0.0;0.0
9;6688.26;1110.29;183.59;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;9.9865243e6;0.0;1.0;933.0;7309.0;0.0;406.14
10;11623.19;996.06;164.7;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;9.98981777e6;0.0;1.0;935.0;7814.0;0.0;4704.95
11;15188.95;1112.58;183.97;-0.0;7500.0;0.0;1800.0;1200.0;0.0;0.0;0.0;9.99031021e6;0.0;1.0;939.0;8021.0;0.0;703.49
12;17247.63;1521.51;251.59;6375.0;7500.0;3337.5;2700.0;1200.0;0.0;0.0;0.0;9.99476937e6;0.0;1.0;941.0;8229.0;0.0;6370.23
13;18616.8;1491.81;246.68;8823.53;0.0;7500.0;3600.0;1200.0;0.0;0.0;0.0;1.000810387e7;0.0;1.0;939.0;8545.0;0.0;19049.29
14;19808.67;1935.01;319.96;0.0;7500.0;0.0;4500.0;1200.0;0.0;0.0;0.0;1.001236732e7;0.0;1.0;935.0;8208.0;0.0;6090.65
15;20911.89;2129.2;352.07;6375.0;2933.27;7500.0;5400.0;1200.0;0.0;0.0;0.0;1.002615934e7;0.0;1.0;924.0;7981.0;0.0;19702.89
16;20035.22;2124.63;351.32;44.75;7500.0;0.0;6300.0;1200.0;0.0;0.0;0.0;1.003107416e7;0.0;1.0;922.0;7712.0;0.0;7021.17
17;18469.05;2026.39;335.07;6419.75;7500.0;0.0;7200.0;1200.0;0.0;0.0;0.0;1.003493152e7;0.0;1.0;918.0;7538.0;0.0;5510.52
18;15868.61;2104.07;347.92;12794.75;7500.0;7500.0;8100.0;1200.0;0.0;0.0;0.0;1.004228264e7;0.0;1.0;911.0;7530.0;0.0;10501.59
19;11110.98;2069.8;342.25;10346.22;5475.03;0.0;9000.0;1200.0;0.0;0.0;0.0;1.004228264e7;0.0;1.0;907.0;7755.0;0.0;0.0
20;5910.1;2012.69;332.81;15000.0;0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;1.004242095e7;0.0;1.0;895.0;7753.0;0.0;197.59
21;2078.38;2078.94;343.76;15000.0;0.0;441.46;10800.0;0.0;1200.0;380.45;0.0;1.004166004e7;0.0;1.0;886.0;7409.0;0.0;0.0
22;295.5;2286.83;378.14;14480.63;0.0;2530.52;9600.0;0.0;0.0;860.0;0.0;1.003994004e7;0.0;1.0;881.0;7232.0;0.0;0.0
23;0.0;2503.87;414.03;11503.55;0.0;1926.11;9600.0;0.0;1200.0;860.0;0.0;1.003822004e7;0.0;1.0;876.0;7780.0;0.0;0.0
24;0.0;2837.41;469.18;9237.54;0.0;1781.41;8400.0;0.0;1200.0;860.0;0.0;1.003650004e7;0.0;1.0;872.0;8020.0;0.0;0.0
25;0.0;2723.18;450.29;7141.76;0.0;1274.53;7200.0;0.0;1200.0;860.0;0.0;1.003478004e7;0.0;1.0;893.0;7401.0;0.0;0.0
26;0.0;3020.17;499.4;5642.31;0.0;1072.75;6000.0;0.0;629.68;860.0;0.0;1.003306004e7;0.0;1.0;889.0;6971.0;0.0;0.0
27;0.0;3579.89;591.95;4380.25;0.0;1106.16;5370.32;0.0;0.0;430.0;0.0;1.003220004e7;0.0;1.0;888.0;6596.0;0.0;0.0
28;0.0;3426.82;566.64;3078.88;0.0;858.54;5370.32;0.0;0.0;430.0;0.0;1.003134004e7;0.0;1.0;887.0;6169.0;0.0;0.0
29;0.0;3106.99;513.75;2068.84;0.0;1003.26;5370.32;0.0;0.0;430.0;0.0;1.003048004e7;0.0;1.0;886.0;5940.0;0.0;0.0
30;9.85;3200.65;529.24;888.54;0.0;755.26;5370.32;0.0;0.0;430.0;0.0;1.002962004e7;0.0;1.0;891.0;5816.0;0.0;0.0
31;541.76;3335.44;551.53;-0.0;0.0;0.0;5370.32;0.0;0.0;406.27;0.0;1.00288075e7;0.0;1.0;922.0;5757.0;0.0;0.0
32;3378.6;3467.94;573.44;0.0;0.0;0.0;5370.32;1200.0;0.0;0.0;0.0;1.002962649e7;0.0;1.0;938.0;5988.0;0.0;1169.99
33;8106.68;3296.6;545.11;-0.0;-0.0;0.0;6270.32;1200.0;0.0;0.0;0.0;1.003329547e7;0.0;1.0;944.0;6451.0;0.0;5241.39
34;14066.03;3120.69;516.02;0.0;7500.0;3506.25;7170.32;1200.0;0.0;0.0;0.0;1.003783076e7;0.0;1.0;949.0;6979.0;0.0;6478.99
35;19572.27;3237.21;535.29;2250.0;7500.0;0.0;8070.32;1200.0;0.0;0.0;0.0;1.004357829e7;0.0;1.0;950.0;7384.0;0.0;8210.76
36;23226.67;4029.94;666.37;8625.0;7500.0;0.0;8970.32;1200.0;0.0;0.0;0.0;1.005228908e7;0.0;1.0;950.0;7729.0;0.0;12443.99
37;25600.56;4527.98;748.72;15000.0;0.0;7500.0;9870.32;1200.0;0.0;0.0;0.0;1.007328016e7;0.0;1.0;949.0;8139.0;0.0;29987.26
38;26359.03;4633.06;766.1;6176.47;3114.19;0.0;10770.32;1200.0;0.0;0.0;0.0;1.008767916e7;0.0;1.0;945.0;7819.0;0.0;20570.0
39;25580.86;4843.24;800.85;8823.53;0.0;7500.0;11670.32;1200.0;0.0;0.0;0.0;1.010930283e7;0.0;1.0;943.0;7577.0;0.0;30890.96
40;23935.89;4781.56;790.65;0.0;7500.0;3506.25;12570.32;1200.0;0.0;0.0;0.0;1.012181628e7;0.0;1.0;941.0;7379.0;0.0;17876.35
41;20084.47;5048.85;834.85;2250.0;7500.0;0.0;13470.32;1200.0;0.0;0.0;0.0;1.01294625e7;0.0;1.0;936.0;7281.0;0.0;10923.18
42;16006.51;5293.3;875.27;8625.0;7500.0;0.0;14370.32;1200.0;0.0;0.0;0.0;1.013439966e7;0.0;1.0;930.0;7352.0;0.0;7053.08
43;10519.97;4914.06;812.56;15000.0;0.0;0.0;15270.32;1200.0;0.0;0.0;0.0;1.014027307e7;0.0;1.0;928.0;7584.0;0.0;8390.6
44;5437.29;4566.81;755.14;15000.0;0.0;0.0;16170.32;1200.0;0.0;0.0;0.0;1.014216394e7;0.0;1.0;912.0;7770.0;0.0;2701.24
45;1851.83;4443.45;734.74;15000.0;0.0;0.0;17070.32;270.02;0.0;0.0;0.0;1.014216394e7;0.0;1.0;904.0;7664.0;0.0;0.0
46;295.5;4610.22;762.32;15000.0;0.0;109.96;17272.84;0.0;0.0;860.0;0.0;1.014044394e7;0.0;1.0;906.0;7544.0;0.0;0.0
47;0.0;4235.55;700.37;14870.64;0.0;1651.08;17272.84;0.0;0.0;581.0;0.0;1.013928194e7;0.0;1.0;906.0;8074.0;0.0;0.0
48;0.0;4706.17;778.19;12928.19;0.0;742.2;17272.84;0.0;198.45;860.0;0.0;1.013756194e7;0.0;1.0;893.0;8178.0;0.0;0.0
49;0.0;4393.19;726.43;12055.02;0.0;0.0;17074.39;0.0;914.38;581.0;0.0;1.013639994e7;0.0;1.0;890.0;7505.0;0.0;0.0
50;0.0;4160.16;687.9;12055.02;0.0;0.0;16160.01;0.0;1071.94;302.0;0.0;1.013579594e7;0.0;1.0;888.0;7110.0;0.0;0.0
51;0.0;2999.61;496.0;12055.02;0.0;1822.39;15088.08;0.0;0.0;581.0;0.0;1.013463394e7;0.0;1.0;885.0;6784.0;0.0;0.0
52;0.0;2743.74;453.69;9911.04;0.0;1777.57;15088.08;0.0;0.0;581.0;0.0;1.013347194e7;0.0;1.0;885.0;6441.0;0.0;0.0
53;0.0;2732.32;451.8;7819.78;0.0;1777.88;15088.08;0.0;0.0;581.0;0.0;1.013230994e7;0.0;1.0;890.0;6433.0;0.0;0.0
54;0.0;2620.38;433.29;5728.16;0.0;1977.33;15088.08;0.0;0.0;860.0;0.0;1.013058994e7;0.0;1.0;900.0;6791.0;0.0;0.0
55;413.71;2487.87;411.38;3401.89;0.0;2371.04;15088.08;0.0;0.0;860.0;0.0;1.012886994e7;0.0;1.0;937.0;7481.0;0.0;0.0
56;2551.19;2318.82;383.43;612.43;0.0;520.57;15088.08;0.0;1200.0;430.0;0.0;1.012800994e7;0.0;1.0;961.0;8365.0;0.0;0.0
57;6560.21;2357.65;389.85;0.0;110.71;0.0;13888.08;1200.0;0.0;0.0;0.0;1.012800994e7;0.0;1.0;968.0;8965.0;0.0;0.0
58;11770.94;2291.4;378.89;94.1;4814.24;0.0;14788.08;1200.0;0.0;0.0;0.0;1.012800994e7;0.0;1.0;967.0;9394.0;0.0;0.0
59;16262.61;2444.47;404.2;4186.2;7500.0;0.0;15688.08;1200.0;0.0;0.0;0.0;1.012922114e7;0.0;1.0;964.0;9645.0;0.0;1730.28
60;19641.22;2670.64;441.6;10561.2;0.0;7500.0;16588.08;1200.0;0.0;0.0;0.0;1.014332646e7;0.0;1.0;963.0;9866.0;0.0;20150.46
61;21906.75;3138.97;519.04;1737.67;7500.0;4983.27;17488.08;1200.0;0.0;0.0;0.0;1.015227039e7;0.0;1.0;958.0;10029.0;0.0;12777.04
62;23098.62;3054.44;505.07;2250.0;7500.0;0.0;18388.08;1200.0;0.0;0.0;0.0;1.015855438e7;0.0;1.0;954.0;9935.0;0.0;8977.13
63;23758.58;3280.61;542.46;8625.0;7500.0;0.0;19288.08;1200.0;0.0;0.0;0.0;1.016549884e7;0.0;1.0;954.0;9915.0;0.0;9920.66
64;22586.41;3376.56;558.33;15000.0;0.0;7500.0;20188.08;1200.0;0.0;0.0;0.0;1.018236906e7;0.0;1.0;954.0;9675.0;0.0;24100.31
65;20852.79;3129.83;517.53;6176.47;7500.0;0.0;21088.08;1200.0;0.0;0.0;0.0;1.018747566e7;0.0;1.0;951.0;9456.0;0.0;7295.15
66;17257.48;2656.93;439.34;12551.47;7500.0;7056.66;21988.08;1200.0;0.0;0.0;0.0;1.019472304e7;0.0;1.0;947.0;9304.0;0.0;10353.41
67;12243.75;2158.9;356.98;10624.51;5147.63;0.0;22888.08;1200.0;0.0;0.0;0.0;1.019472304e7;0.0;1.0;944.0;9356.0;0.0;0.0
68;6776.91;1654.01;273.5;15000.0;0.0;-0.0;23788.08;402.42;0.0;-0.0;0.0;1.019472304e7;0.0;1.0;925.0;9227.0;0.0;0.0
69;2413.29;1201.67;198.7;15000.0;0.0;1899.34;24089.89;0.0;1200.0;860.0;0.0;1.019300304e7;0.0;1.0;912.0;8685.0;0.0;0.0
70;265.95;1076.02;177.93;12765.49;0.0;0.0;22889.89;0.0;1200.0;860.0;0.0;1.019128304e7;3880.1;1.0;905.0;8365.0;0.0;0.0
71;0.0;920.67;152.24;12765.49;0.0;0.0;21689.89;0.0;1200.0;860.0;0.0;1.018956304e7;4775.09;1.0;901.0;8809.0;0.0;0.0
72;0.0;936.66;154.88;12765.49;0.0;0.0;20489.89;0.0;1200.0;860.0;0.0;1.018784304e7;4790.45;1.0;890.0;8832.0;0.0;0.0
73;0.0;984.64;162.81;12765.49;0.0;3988.54;19289.89;0.0;1200.0;860.0;0.0;1.018612304e7;0.0;1.0;890.0;8086.0;0.0;0.0
74;0.0;840.71;139.02;8073.08;0.0;0.0;18089.89;0.0;1200.0;860.0;0.0;1.018440304e7;3715.27;1.0;889.0;7644.0;0.0;0.0
75;0.0;1098.87;181.7;8073.08;0.0;0.0;16889.89;0.0;1200.0;860.0;0.0;1.018268304e7;3094.43;1.0;886.0;7321.0;0.0;0.0
76;0.0;1185.68;196.06;8073.08;0.0;1201.57;15689.89;0.0;1200.0;860.0;0.0;1.018096304e7;1419.69;1.0;885.0;6948.0;0.0;0.0
77;0.0;1103.44;182.46;6659.46;0.0;2624.1;14489.89;0.0;1200.0;860.0;0.0;1.017924304e7;0.0;1.0;891.0;6861.0;0.0;0.0
78;9.85;1229.09;203.24;3572.28;0.0;2724.83;13289.89;0.0;1200.0;860.0;0.0;1.017752304e7;0.0;1.0;901.0;7128.0;0.0;0.0
79;512.21;1425.56;235.72;366.6;0.0;0.0;12089.89;0.0;1200.0;860.0;0.0;1.017580304e7;2561.51;1.0;938.0;7733.0;0.0;0.0
80;3418.01;1546.64;255.74;366.6;0.0;311.61;10889.89;0.0;1200.0;860.0;0.0;1.017408304e7;0.0;1.0;961.0;8553.0;0.0;0.0
81;7998.33;1713.41;283.32;0.0;596.06;0.0;9689.89;1200.0;0.0;0.0;0.0;1.017408304e7;0.0;1.0;969.0;9168.0;0.0;0.0
82;13780.37;2092.65;346.03;506.65;7500.0;3936.9;10589.89;1200.0;0.0;0.0;0.0;1.017607661e7;0.0;1.0;967.0;9575.0;0.0;2847.95
83;19119.16;2396.49;396.27;2250.0;7500.0;0.0;11489.89;1200.0;0.0;0.0;0.0;1.017913625e7;0.0;1.0;965.0;9806.0;0.0;4370.92
84;23128.17;2734.6;452.18;8625.0;7500.0;0.0;12389.89;1200.0;0.0;0.0;0.0;1.018511562e7;0.0;1.0;964.0;10037.0;0.0;8541.96
85;25945.32;2958.49;489.2;15000.0;0.0;5250.0;13289.89;1200.0;0.0;0.0;0.0;1.020209273e7;0.0;1.0;959.0;10149.0;0.0;24253.01
86;27176.59;3703.25;612.35;8823.53;0.0;0.0;14189.89;1200.0;0.0;0.0;0.0;1.021693636e7;0.0;1.0;955.0;10042.0;0.0;21205.19
87;26575.73;4169.3;689.41;8823.53;0.0;7500.0;15089.89;1200.0;0.0;0.0;0.0;1.023698607e7;0.0;1.0;955.0;10047.0;0.0;28642.44
88;24861.8;4724.45;781.21;-0.0;0.0;0.0;15989.89;1200.0;0.0;0.0;0.0;1.025118239e7;0.0;1.0;955.0;9842.0;0.0;20280.46
89;21630.95;4946.05;817.85;0.0;7500.0;3223.61;16889.89;1200.0;0.0;0.0;0.0;1.026043811e7;0.0;1.0;952.0;9648.0;0.0;13222.45
90;17011.22;5279.59;873.0;2582.52;7500.0;0.0;17789.89;1200.0;0.0;0.0;0.0;1.026456939e7;0.0;1.0;948.0;9510.0;0.0;5901.82
91;11504.99;4642.2;767.61;8957.52;7108.8;0.0;18689.89;1200.0;0.0;0.0;0.0;1.026456939e7;0.0;1.0;944.0;9550.0;0.0;0.0
92;5870.69;5174.5;855.63;15000.0;-0.0;0.0;19589.89;1200.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;926.0;9404.0;0.0;2222.82
93;1970.03;5656.54;935.33;15000.0;0.0;0.0;20489.89;642.91;0.0;0.0;0.0;1.026612536e7;0.0;1.0;912.0;8831.0;0.0;0.0
94;216.7;5894.14;974.62;15000.0;0.0;499.54;20972.07;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;905.0;8490.0;0.0;0.0
95;0.0;6026.64;996.53;14412.31;0.0;1026.83;20972.07;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;902.0;8952.0;0.0;0.0
96;0.0;6499.54;1074.73;13204.27;0.0;494.73;20972.07;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;891.0;8960.0;0.0;0.0
97;0.0;6335.05;1047.53;12622.24;0.0;0.0;20972.07;124.58;0.0;0.0;0.0;1.026612536e7;0.0;1.0;889.0;8147.0;0.0;0.0
98;0.0;5418.95;896.05;12622.24;0.0;510.0;21065.51;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;887.0;7712.0;0.0;0.0
99;0.0;4895.79;809.54;12022.23;0.0;807.67;21065.51;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;885.0;7398.0;0.0;0.0
100;0.0;3831.19;633.5;11072.03;0.0;1689.31;21065.51;0.0;0.0;0.0;0.0;1.026612536e7;0.0;1.0;884.0;7038.0;0.0;0.0
101;0.0;3801.49;628.59;9084.61;0.0;1494.92;21065.51;0.0;0.0;151.0;0.0;1.026582336e7;0.0;1.0;890.0;6966.0;0.0;0.0
102;0.0;3433.68;567.77;7325.88;0.0;2032.55;21065.51;0.0;0.0;302.0;0.0;1.026521936e7;0.0;1.0;899.0;7235.0;0.0;0.0
103;275.8;3150.39;520.93;4934.65;0.0;2250.28;21065.51;0.0;0.0;704.59;0.0;1.026381019e7;0.0;1.0;936.0;7838.0;0.0;0.0
104;1881.38;3081.86;509.6;2287.25;0.0;1944.16;21065.51;0.0;0.0;302.0;0.0;1.026320619e7;0.0;1.0;960.0;8679.0;0.0;0.0
105;4629.57;2935.65;485.42;-0.0;0.0;0.0;21065.51;0.0;0.0;275.36;0.0;1.026265547e7;0.0;1.0;967.0;9293.0;0.0;0.0
106;7742.22;3068.15;507.33;0.0;1378.71;0.0;21065.51;1200.0;0.0;0.0;0.0;1.026265547e7;0.0;1.0;965.0;9704.0;0.0;0.0
107;8973.49;2931.08;484.67;1171.9;2228.24;0.0;21965.51;1200.0;0.0;0.0;0.0;1.026265547e7;0.0;1.0;963.0;9924.0;0.0;0.0
108;10254.02;3022.46;499.78;3065.9;3420.25;0.0;22865.51;1200.0;0.0;0.0;0.0;1.026265547e7;0.0;1.0;962.0;10118.0;0.0;0.0
109;10411.62;3207.51;530.38;5973.11;0.0;0.0;23765.51;1200.0;0.0;0.0;0.0;1.026526682e7;0.0;1.0;957.0;10176.0;0.0;3730.5
110;10884.43;3004.18;496.75;5973.11;0.0;0.0;24665.51;1200.0;0.0;0.0;0.0;1.026815948e7;0.0;1.0;953.0;10006.0;0.0;4132.36
111;11288.28;2741.46;453.31;5973.11;4310.05;0.0;25565.51;1200.0;0.0;0.0;0.0;1.026815948e7;0.0;1.0;953.0;9926.0;0.0;0.0
112;11179.93;3175.52;525.09;9636.66;0.0;194.84;26465.51;1200.0;0.0;0.0;0.0;1.027179624e7;0.0;1.0;953.0;9633.0;0.0;5195.38
113;10076.71;3157.25;522.06;9407.43;4145.02;0.0;27365.51;1200.0;0.0;0.0;0.0;1.027179624e7;0.0;1.0;949.0;9360.0;0.0;0.0
114;8431.74;2937.93;485.8;12930.7;2434.47;0.0;28265.51;1200.0;0.0;0.0;0.0;1.027179624e7;0.0;1.0;946.0;9167.0;0.0;0.0
115;5742.64;3143.54;519.8;15000.0;0.0;0.0;29165.51;1123.98;0.0;0.0;0.0;1.027179624e7;0.0;1.0;942.0;9224.0;0.0;0.0
116;3299.8;2718.61;449.53;15000.0;0.0;-0.0;30008.5;0.0;1200.0;506.05;0.0;1.027078414e7;0.0;1.0;924.0;9098.0;0.0;0.0
117;1024.42;2544.99;420.82;15000.0;0.0;542.96;28808.5;0.0;1200.0;860.0;0.0;1.026906414e7;1023.81;1.0;911.0;8528.0;0.0;0.0
118;128.05;2560.98;423.47;14361.22;0.0;0.0;27608.5;0.0;1200.0;860.0;0.0;1.026734414e7;2089.5;1.0;904.0;8166.0;0.0;0.0
119;0.0;2145.19;354.72;14361.22;0.0;3139.09;26408.5;0.0;1200.0;860.0;0.0;1.026562414e7;0.0;1.0;901.0;8600.0;0.0;0.0
120;0.0;1850.48;305.99;10668.17;0.0;3568.53;25208.5;0.0;1200.0;860.0;0.0;1.026390414e7;0.0;1.0;890.0;8675.0;0.0;0.0
121;0.0;1928.16;318.83;6469.9;0.0;2734.01;24008.5;0.0;1200.0;860.0;0.0;1.026218414e7;0.0;1.0;889.0;7930.0;0.0;0.0
122;0.0;1569.48;259.52;3253.42;0.0;0.0;22808.5;0.0;1200.0;860.0;0.0;1.026046414e7;2718.99;1.0;888.0;7496.0;0.0;0.0
123;0.0;1261.07;208.52;3253.42;0.0;2765.41;21608.5;0.0;1200.0;860.0;0.0;1.025874414e7;0.0;1.0;885.0;7180.0;0.0;0.0
124;0.0;1098.87;181.7;-0.0;0.0;0.0;20408.5;0.0;1200.0;860.0;0.0;1.025702414e7;2584.43;1.0;885.0;6810.0;0.0;0.0
125;0.0;1073.74;177.55;-0.0;0.0;0.0;19208.5;0.0;1200.0;860.0;0.0;1.025530414e7;2525.71;1.0;890.0;6727.0;0.0;0.0
126;0.0;1055.46;174.53;0.0;0.0;0.0;18008.5;0.0;1200.0;860.0;0.0;1.025358414e7;2820.01;1.0;900.0;7010.0;0.0;0.0
127;246.25;1014.34;167.73;-0.0;0.0;0.0;16808.5;0.0;1200.0;860.0;0.0;1.025186414e7;3204.68;1.0;936.0;7629.0;0.0;0.0
128;1556.33;1391.29;230.06;-0.0;0.0;-0.0;15608.5;0.0;1200.0;860.0;0.0;1.025014414e7;2236.33;1.0;960.0;8434.0;0.0;0.0
129;3910.51;1619.75;267.83;0.0;0.0;-0.0;14408.5;0.0;1200.0;860.0;0.0;1.024842414e7;215.91;1.0;968.0;9042.0;0.0;0.0
130;6363.2;1781.95;294.65;0.0;0.0;0.0;13208.5;0.0;9.2;-0.0;0.0;1.024842414e7;0.0;1.0;966.0;9415.0;0.0;0.0
131;7328.52;1811.65;299.56;-0.0;809.73;0.0;13199.3;0.0;0.0;-0.0;0.0;1.024842414e7;0.0;1.0;964.0;9594.0;0.0;0.0
132;8352.93;1736.26;287.1;688.27;1567.29;0.0;13199.3;0.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;963.0;9772.0;0.0;0.0
133;8855.29;1834.49;303.34;2020.47;1395.65;0.0;13199.3;728.47;0.0;0.0;0.0;1.024842414e7;0.0;1.0;957.0;9826.0;0.0;0.0
134;9623.61;1925.87;318.45;3206.77;1974.93;0.0;13745.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;953.0;9646.0;0.0;0.0
135;10204.76;1887.04;312.03;4885.46;2629.83;0.0;14645.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;953.0;9527.0;0.0;0.0
136;10224.46;2156.61;356.61;7120.82;3267.68;0.0;15545.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;953.0;9223.0;0.0;0.0
137;10342.67;2001.26;330.92;9898.35;3462.85;0.0;16445.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;950.0;8962.0;0.0;0.0
138;8618.89;2401.06;397.03;12841.78;2358.98;0.0;17345.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;947.0;8805.0;0.0;0.0
139;6520.81;2460.46;406.85;14846.9;180.11;0.0;18245.65;1200.0;0.0;0.0;0.0;1.024842414e7;0.0;1.0;943.0;8951.0;0.0;0.0
140;3634.71;2515.29;415.91;15000.0;0.0;0.0;19145.65;0.0;548.09;860.0;0.0;1.024670414e7;0.0;1.0;924.0;8898.0;0.0;0.0
141;1191.87;2369.08;391.74;15000.0;0.0;1430.32;18597.56;0.0;1200.0;860.0;0.0;1.024498414e7;0.0;1.0;911.0;8354.0;0.0;0.0
142;216.7;2286.83;378.14;13317.27;0.0;2153.33;17397.56;0.0;1200.0;860.0;0.0;1.024326414e7;0.0;1.0;904.0;7999.0;0.0;0.0
143;0.0;2581.54;426.87;10783.95;0.0;1311.73;16197.56;0.0;1200.0;860.0;0.0;1.024154414e7;1152.86;1.0;901.0;8434.0;0.0;0.0
144;0.0;2533.56;418.94;9240.74;0.0;2652.5;14997.56;0.0;1200.0;860.0;0.0;1.023982414e7;0.0;1.0;890.0;8555.0;0.0;0.0
145;0.0;2494.73;412.51;6120.15;0.0;2080.76;13797.56;0.0;1200.0;860.0;0.0;1.023810414e7;0.0;1.0;890.0;7938.0;0.0;0.0
146;0.0;2825.99;467.29;3672.2;0.0;0.0;12597.56;0.0;1200.0;860.0;0.0;1.023638414e7;1264.72;1.0;889.0;7507.0;0.0;0.0
147;0.0;2613.52;432.16;3672.2;0.0;1199.32;11397.56;0.0;1200.0;860.0;0.0;1.023466414e7;0.0;1.0;886.0;7191.0;0.0;0.0
148;0.0;2407.91;398.16;2261.23;0.0;1066.93;10197.56;0.0;1200.0;860.0;0.0;1.023294414e7;0.0;1.0;886.0;6819.0;0.0;0.0
149;0.0;2510.72;415.16;1006.03;0.0;855.12;8997.56;0.0;1200.0;860.0;0.0;1.023122414e7;0.0;1.0;891.0;6732.0;0.0;0.0
150;0.0;2787.15;460.87;-0.0;0.0;0.0;7797.56;0.0;1200.0;860.0;0.0;1.022950414e7;834.98;1.0;901.0;7044.0;0.0;0.0
151;344.76;2889.95;477.87;-0.0;0.0;0.0;6597.56;0.0;1200.0;860.0;0.0;1.022778414e7;944.42;1.0;938.0;7655.0;0.0;0.0
152;1999.58;2926.51;483.91;0.0;0.0;-0.0;5397.56;0.0;1200.0;860.0;0.0;1.022606414e7;0.0;1.0;962.0;8432.0;0.0;0.0
153;5870.69;3511.35;580.62;0.0;-0.0;0.0;4197.56;1200.0;0.0;0.0;0.0;1.022655951e7;0.0;1.0;970.0;9025.0;0.0;707.66
154;10007.76;3426.82;566.64;0.0;4376.22;0.0;5097.56;1200.0;0.0;0.0;0.0;1.022655951e7;0.0;1.0;968.0;9393.0;0.0;0.0
155;13120.41;3390.27;560.6;3719.79;7296.28;0.0;5997.56;1200.0;0.0;0.0;0.0;1.022655951e7;0.0;1.0;966.0;9541.0;0.0;0.0
156;15582.95;3189.23;527.35;9921.63;0.0;7500.0;6897.56;1200.0;0.0;0.0;0.0;1.023838498e7;0.0;1.0;965.0;9671.0;0.0;16893.53
157;16233.06;3122.98;516.4;1098.1;7500.0;6352.13;7797.56;1200.0;0.0;0.0;0.0;1.024451668e7;0.0;1.0;960.0;9725.0;0.0;8759.57
158;16971.82;2885.38;477.11;0.0;7500.0;5418.75;8697.56;1200.0;0.0;0.0;0.0;1.025048073e7;0.0;1.0;955.0;9488.0;0.0;8520.07
159;17582.53;2572.4;425.36;0.0;7500.0;0.0;9597.56;1200.0;0.0;0.0;0.0;1.025294844e7;0.0;1.0;955.0;9310.0;0.0;3525.29
160;17316.58;2458.17;406.47;6375.0;7500.0;6027.6;10497.56;1200.0;0.0;0.0;0.0;1.025958991e7;0.0;1.0;955.0;8976.0;0.0;9487.83
161;16479.32;2417.05;399.67;5658.7;7500.0;0.0;11397.56;1200.0;0.0;0.0;0.0;1.026159474e7;0.0;1.0;952.0;8684.0;0.0;2864.04
162;13465.17;2241.14;370.58;12033.7;0.0;0.0;12297.56;1200.0;0.0;0.0;0.0;1.026667387e7;0.0;1.0;949.0;8570.0;0.0;7255.89
163;9544.8;2469.6;408.36;12033.7;3489.76;0.0;13197.56;1200.0;0.0;0.0;0.0;1.026667387e7;0.0;1.0;945.0;8678.0;0.0;0.0
164;4865.98;2467.31;407.98;15000.0;0.0;-0.0;14097.56;148.27;0.0;0.0;0.0;1.026667387e7;0.0;1.0;926.0;8519.0;0.0;0.0
