t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
1;0.0;643.39;72.61;0.0;0.0;0.0;0.0;0.0;0.0;2150.0;1275.0;2741.0;881.0;7763.0;0.0;0.0
2;0.0;511.3;57.7;0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;2416.0;878.0;7288.0;0.0;0.0
3;0.0;438.51;49.49;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;2127.0;873.0;6913.0;0.0;0.0
4;0.0;333.38;37.62;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1818.0;872.0;6486.0;0.0;0.0
5;0.0;345.96;39.04;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1599.0;875.0;6284.0;0.0;0.0
6;0.0;309.11;34.89;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1632.0;880.0;6281.0;0.0;0.0
7;329.99;319.0;36.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1384.01;911.0;6405.0;0.0;0.0
8;3312.16;419.64;47.36;0.0;-0.0;0.0;-0.0;-0.0;0.0;2031.84;0.0;0.0;931.0;6742.0;0.0;0.0
9;8298.72;436.71;49.29;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;933.0;7309.0;0.0;1208.72
10;14421.94;391.78;44.22;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;935.0;7814.0;0.0;6778.94
11;18846.29;437.61;49.39;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;939.0;8021.0;0.0;11051.29
12;21400.69;598.46;67.54;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;941.0;8229.0;0.0;13578.69
13;23099.54;586.78;66.22;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;939.0;8545.0;0.0;14946.54
14;24578.4;761.11;85.89;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;935.0;8208.0;0.0;16952.4
15;25947.26;837.49;94.51;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;924.0;7981.0;0.0;18622.26
16;24859.51;835.69;94.31;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;922.0;7712.0;0.0;17799.51
17;22916.21;797.05;89.95;-0.0;-0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;918.0;7538.0;0.0;15983.21
18;19689.61;827.6;93.4;-0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;911.0;7530.0;0.0;12791.61
19;13786.39;814.12;91.88;-0.0;-0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;907.0;7755.0;0.0;6644.39
20;7333.19;791.66;89.34;-0.0;-0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;895.0;7753.0;0.0;156.19
21;2578.84;817.72;92.28;-0.0;0.0;-0.0;10800.0;0.0;339.77;2150.0;544.39;0.0;886.0;7409.0;0.0;0.0
22;366.66;899.49;101.51;-0.0;0.0;-0.0;10460.23;0.0;1200.0;2150.0;1275.0;358.34;881.0;7232.0;0.0;0.0
23;0.0;984.85;111.15;-0.0;0.0;-0.0;9260.23;0.0;1200.0;2150.0;1275.0;1183.0;876.0;7780.0;0.0;0.0
24;0.0;1116.05;125.95;-0.0;0.0;0.0;8060.23;0.0;1200.0;2150.0;1275.0;1281.0;872.0;8020.0;0.0;0.0
25;0.0;1071.12;120.88;-0.0;0.0;0.0;6860.23;0.0;1200.0;2150.0;1275.0;691.0;893.0;7401.0;0.0;0.0
26;0.0;1187.93;134.07;-0.0;0.0;0.0;5660.23;0.0;1200.0;2150.0;1275.0;135.0;889.0;6971.0;0.0;0.0
27;0.0;1408.09;158.91;-0.0;0.0;0.0;4460.23;0.0;716.0;2150.0;1275.0;0.0;888.0;6596.0;0.0;0.0
28;0.0;1347.88;152.12;-0.0;0.0;0.0;3744.23;0.0;357.0;2150.0;1275.0;0.0;887.0;6169.0;0.0;0.0
29;0.0;1222.08;137.92;-0.0;0.0;0.0;3387.23;0.0;269.0;2150.0;1275.0;0.0;886.0;5940.0;0.0;0.0
30;12.22;1258.92;142.08;-0.0;0.0;0.0;3118.23;0.0;86.78;2150.0;1275.0;0.0;891.0;5816.0;0.0;0.0
31;672.21;1311.94;148.06;0.0;0.0;-0.0;3031.45;0.0;0.0;2150.0;552.79;0.0;922.0;5757.0;0.0;0.0
32;4192.14;1364.06;153.94;-0.0;0.0;-0.0;3031.45;1113.14;0.0;453.0;0.0;0.0;938.0;5988.0;0.0;0.0
33;10058.69;1296.66;146.34;0.0;0.0;0.0;3866.31;1200.0;0.0;0.0;0.0;0.0;944.0;6451.0;0.0;4794.69
34;17452.99;1227.47;138.53;-0.0;0.0;0.0;4766.31;1200.0;0.0;0.0;0.0;0.0;949.0;6979.0;0.0;11588.99
35;24285.07;1273.3;143.7;-0.0;0.0;0.0;5666.31;1200.0;0.0;0.0;0.0;0.0;950.0;7384.0;0.0;18068.07
36;28819.43;1585.11;178.89;-0.0;0.0;0.0;6566.31;1200.0;0.0;0.0;0.0;0.0;950.0;7729.0;0.0;22604.43
37;31764.92;1781.0;201.0;-0.0;0.0;0.0;7466.31;1200.0;0.0;0.0;0.0;0.0;949.0;8139.0;0.0;25356.92
38;32706.02;1822.34;205.66;-0.0;0.0;0.0;8366.31;1200.0;0.0;0.0;0.0;0.0;945.0;7819.0;0.0;26660.02
39;31740.48;1905.01;214.99;-0.0;0.0;0.0;9266.31;1200.0;0.0;0.0;0.0;0.0;943.0;7577.0;0.0;26026.48
40;29699.41;1880.75;212.25;-0.0;0.0;0.0;10166.31;1200.0;0.0;0.0;0.0;0.0;941.0;7379.0;0.0;24154.41
41;24920.62;1985.88;224.12;-0.0;0.0;0.0;11066.31;1200.0;0.0;0.0;0.0;0.0;936.0;7281.0;0.0;19585.62
42;19860.72;2082.03;234.97;-0.0;-0.0;0.0;11966.31;1200.0;0.0;0.0;0.0;0.0;930.0;7352.0;0.0;14555.72
43;13053.07;1932.87;218.13;-0.0;-0.0;0.0;12866.31;1200.0;0.0;0.0;0.0;0.0;928.0;7584.0;0.0;7348.07
44;6746.53;1796.28;202.72;-0.0;-0.0;0.0;13766.31;1200.0;0.0;0.0;0.0;0.0;912.0;7770.0;0.0;687.53
45;2297.73;1747.76;197.24;-0.0;0.0;-0.0;14666.31;0.0;0.0;2007.27;510.0;0.0;904.0;7664.0;0.0;0.0
46;366.66;1813.35;204.65;-0.0;0.0;-0.0;14666.31;0.0;828.34;2150.0;1275.0;-0.0;906.0;7544.0;0.0;0.0
47;0.0;1665.98;188.02;-0.0;0.0;-0.0;13837.97;0.0;1200.0;2150.0;1275.0;689.0;906.0;8074.0;0.0;0.0
48;0.0;1851.09;208.91;-0.0;0.0;0.0;12637.97;0.0;1200.0;2150.0;1275.0;600.0;893.0;8178.0;0.0;0.0
49;0.0;1727.99;195.01;-0.0;0.0;0.0;11437.97;0.0;1200.0;2150.0;1275.0;67.0;890.0;7505.0;0.0;0.0
50;0.0;1636.33;184.67;0.0;0.0;0.0;10237.97;0.0;976.0;2150.0;1275.0;0.0;888.0;7110.0;0.0;0.0
51;0.0;1179.85;133.15;-0.0;0.0;0.0;9261.97;0.0;1161.0;2150.0;1275.0;0.0;885.0;6784.0;0.0;0.0
52;0.0;1079.21;121.79;-0.0;0.0;0.0;8100.97;0.0;930.0;2150.0;1275.0;0.0;885.0;6441.0;0.0;0.0
53;0.0;1074.71;121.29;-0.0;0.0;0.0;7170.97;0.0;922.0;2150.0;1275.0;0.0;890.0;6433.0;0.0;0.0
54;0.0;1030.68;116.32;-0.0;0.0;-0.0;6248.97;0.0;1200.0;2150.0;1275.0;119.0;900.0;6791.0;0.0;0.0
55;513.32;978.56;110.44;0.0;0.0;-0.0;5048.97;0.0;1200.0;2150.0;1275.0;316.68;937.0;7481.0;0.0;0.0
56;3165.49;912.07;102.93;0.0;0.0;0.0;3848.97;0.0;0.0;2150.0;1073.51;0.0;961.0;8365.0;0.0;0.0
57;8139.84;927.34;104.66;-0.0;0.0;-0.0;3848.97;1174.84;0.0;0.0;0.0;0.0;968.0;8965.0;0.0;0.0
58;14605.27;901.28;101.72;0.0;0.0;0.0;4730.1;1200.0;0.0;0.0;0.0;0.0;967.0;9394.0;0.0;5981.27
59;20178.49;961.49;108.51;-0.0;0.0;0.0;5630.1;1200.0;0.0;0.0;0.0;0.0;964.0;9645.0;0.0;11367.49
60;24370.63;1050.45;118.55;-0.0;0.0;0.0;6530.1;1200.0;0.0;0.0;0.0;0.0;963.0;9866.0;0.0;15436.63
61;27181.68;1234.66;139.34;-0.0;0.0;0.0;7430.1;1200.0;0.0;0.0;0.0;0.0;958.0;10029.0;0.0;18284.68
62;28660.54;1201.41;135.59;-0.0;-0.0;0.0;8330.1;1200.0;0.0;0.0;0.0;0.0;954.0;9935.0;0.0;19816.54
63;29479.41;1290.37;145.63;0.0;-0.0;0.0;9230.1;1200.0;0.0;0.0;0.0;0.0;954.0;9915.0;0.0;20754.41
64;28025.0;1328.11;149.89;0.0;-0.0;0.0;10130.1;1200.0;0.0;0.0;0.0;0.0;954.0;9675.0;0.0;19582.0
65;25873.93;1231.07;138.93;0.0;-0.0;0.0;11030.1;1200.0;0.0;0.0;0.0;0.0;951.0;9456.0;0.0;17538.93
66;21412.91;1045.06;117.94;-0.0;-0.0;0.0;11930.1;1200.0;0.0;0.0;0.0;0.0;947.0;9304.0;0.0;13018.91
67;15191.92;849.17;95.83;-0.0;-0.0;0.0;12830.1;1200.0;0.0;0.0;0.0;0.0;944.0;9356.0;0.0;6524.92
68;8408.72;650.58;73.42;-0.0;0.0;0.0;13730.1;830.72;0.0;0.0;0.0;0.0;925.0;9227.0;0.0;0.0
69;2994.38;472.66;53.34;-0.0;0.0;-0.0;14353.14;0.0;827.62;2150.0;1275.0;-0.0;912.0;8685.0;0.0;0.0
70;329.99;423.24;47.76;-0.0;0.0;-0.0;13525.52;0.0;1200.0;2150.0;1275.0;2034.01;905.0;8365.0;0.0;0.0
71;0.0;362.13;40.87;-0.0;0.0;-0.0;12325.52;0.0;1200.0;2150.0;1275.0;2880.0;901.0;8809.0;0.0;0.0
72;0.0;368.42;41.58;-0.0;0.0;0.0;11125.52;0.0;1200.0;2150.0;1275.0;2907.0;890.0;8832.0;0.0;0.0
73;0.0;387.29;43.71;-0.0;0.0;0.0;9925.52;0.0;1200.0;2150.0;1275.0;2140.0;890.0;8086.0;0.0;0.0
74;0.0;330.68;37.32;-0.0;0.0;0.0;8725.52;0.0;1200.0;2150.0;1275.0;1762.0;889.0;7644.0;0.0;0.0
75;0.0;432.22;48.78;-0.0;0.0;0.0;7525.52;0.0;1200.0;2150.0;1275.0;1329.0;886.0;7321.0;0.0;0.0
76;0.0;466.37;52.63;-0.0;0.0;0.0;6325.52;0.0;1200.0;2150.0;1275.0;919.0;885.0;6948.0;0.0;0.0
77;0.0;434.02;48.98;-0.0;0.0;0.0;5125.52;0.0;1200.0;2150.0;1275.0;862.0;891.0;6861.0;0.0;0.0
78;12.22;483.44;54.56;-0.0;0.0;0.0;3925.52;0.0;1200.0;2150.0;1275.0;1051.78;901.0;7128.0;0.0;0.0
79;635.54;560.72;63.28;-0.0;0.0;0.0;2725.52;0.0;1200.0;2150.0;1275.0;910.46;938.0;7733.0;0.0;0.0
80;4241.03;608.34;68.66;-0.0;0.0;0.0;1525.52;0.0;0.0;2150.0;523.97;0.0;961.0;8553.0;0.0;0.0
81;9924.25;673.94;76.06;0.0;0.0;0.0;1525.52;1200.0;0.0;0.0;0.0;0.0;969.0;9168.0;0.0;1275.25
82;17098.55;823.11;92.89;-0.0;0.0;0.0;2425.52;1200.0;0.0;0.0;0.0;0.0;967.0;9575.0;0.0;8206.55
83;23722.86;942.62;106.38;-0.0;0.0;0.0;3325.52;1200.0;0.0;0.0;0.0;0.0;965.0;9806.0;0.0;14730.86
84;28697.21;1075.61;121.39;-0.0;0.0;0.0;4225.52;1200.0;0.0;0.0;0.0;0.0;964.0;10037.0;0.0;19621.21
85;32192.69;1163.67;131.33;-0.0;0.0;0.0;5125.52;1200.0;0.0;0.0;0.0;0.0;959.0;10149.0;0.0;23097.69
86;33720.44;1456.61;164.39;-0.0;0.0;0.0;6025.52;1200.0;0.0;0.0;0.0;0.0;955.0;10042.0;0.0;25054.44
87;32974.9;1639.93;185.07;-0.0;0.0;0.0;6925.52;1200.0;0.0;0.0;0.0;0.0;955.0;10047.0;0.0;24507.9
88;30848.28;1858.28;209.72;-0.0;0.0;0.0;7825.52;1200.0;0.0;0.0;0.0;0.0;955.0;9842.0;0.0;22829.28
89;26839.47;1945.45;219.55;-0.0;-0.0;0.0;8725.52;1200.0;0.0;0.0;0.0;0.0;952.0;9648.0;0.0;19108.47
90;21107.36;2076.64;234.36;-0.0;-0.0;0.0;9625.52;1200.0;0.0;0.0;0.0;0.0;948.0;9510.0;0.0;13656.36
91;14275.27;1825.93;206.07;-0.0;-0.0;0.0;10525.52;1200.0;0.0;0.0;0.0;0.0;944.0;9550.0;0.0;6501.27
92;7284.3;2035.3;229.7;-0.0;0.0;-0.0;11425.52;1071.3;0.0;0.0;0.0;0.0;926.0;9404.0;0.0;0.0
93;2444.4;2224.91;251.09;-0.0;0.0;0.0;12229.0;0.0;3.6;1720.0;1275.0;0.0;912.0;8831.0;0.0;0.0
94;268.88;2318.36;261.64;-0.0;0.0;-0.0;12225.39;0.0;1200.0;2150.0;1275.0;111.12;905.0;8490.0;0.0;0.0
95;0.0;2370.48;267.52;-0.0;0.0;0.0;11025.39;0.0;1200.0;2150.0;1275.0;787.0;902.0;8952.0;0.0;0.0
96;0.0;2556.49;288.51;-0.0;0.0;0.0;9825.39;0.0;1200.0;2150.0;1275.0;599.0;891.0;8960.0;0.0;0.0
97;0.0;2491.79;281.21;0.0;0.0;-0.0;8625.39;0.0;1060.0;2150.0;1275.0;0.0;889.0;8147.0;0.0;0.0
98;0.0;2131.45;240.55;-0.0;0.0;-0.0;7565.39;0.0;1028.0;2150.0;1275.0;0.0;887.0;7712.0;0.0;0.0
99;0.0;1925.68;217.32;-0.0;0.0;0.0;6537.39;0.0;945.0;2150.0;1275.0;0.0;885.0;7398.0;0.0;0.0
100;0.0;1506.93;170.07;-0.0;0.0;0.0;5592.39;0.0;1052.0;2150.0;1275.0;0.0;884.0;7038.0;0.0;0.0
101;0.0;1495.25;168.75;-0.0;0.0;0.0;4540.39;0.0;987.0;2150.0;1275.0;0.0;890.0;6966.0;0.0;0.0
102;0.0;1350.58;152.42;-0.0;0.0;-0.0;3553.39;0.0;1200.0;2150.0;1275.0;208.0;899.0;7235.0;0.0;0.0
103;342.22;1239.15;139.85;-0.0;0.0;-0.0;2353.39;0.0;1200.0;2150.0;1275.0;555.78;936.0;7838.0;0.0;0.0
104;2334.4;1212.2;136.8;0.0;0.0;-0.0;1153.39;0.0;610.6;2150.0;1275.0;0.0;960.0;8679.0;0.0;0.0
105;5744.33;1154.69;130.31;0.0;0.0;-0.0;542.79;0.0;0.0;1296.67;0.0;0.0;967.0;9293.0;0.0;0.0
106;9606.48;1206.81;136.19;0.0;0.0;0.0;542.79;1200.0;0.0;0.0;0.0;0.0;965.0;9704.0;0.0;1010.48
107;11134.22;1152.89;130.11;-0.0;0.0;0.0;1442.79;1200.0;0.0;0.0;0.0;0.0;963.0;9924.0;0.0;2256.22
108;12723.08;1188.83;134.17;-0.0;0.0;0.0;2342.79;1200.0;0.0;0.0;0.0;0.0;962.0;10118.0;0.0;3690.08
109;12918.63;1261.62;142.38;-0.0;0.0;0.0;3242.79;1200.0;0.0;0.0;0.0;0.0;957.0;10176.0;0.0;3903.63
110;13505.29;1181.64;133.36;-0.0;-0.0;0.0;4142.79;1200.0;0.0;0.0;0.0;0.0;953.0;10006.0;0.0;4567.29
111;14006.39;1078.31;121.69;-0.0;-0.0;0.0;5042.79;1200.0;0.0;0.0;0.0;0.0;953.0;9926.0;0.0;5033.39
112;13871.95;1249.04;140.96;-0.0;-0.0;0.0;5942.79;1200.0;0.0;0.0;0.0;0.0;953.0;9633.0;0.0;5381.95
113;12503.08;1241.85;140.15;-0.0;-0.0;0.0;6842.79;1200.0;0.0;0.0;0.0;0.0;949.0;9360.0;0.0;4274.08
114;10462.01;1155.59;130.41;-0.0;-0.0;0.0;7742.79;1200.0;0.0;0.0;0.0;0.0;946.0;9167.0;0.0;2327.01
115;7125.41;1236.46;139.54;-0.0;0.0;-0.0;8642.79;370.41;0.0;151.0;0.0;0.0;942.0;9224.0;0.0;0.0
116;4094.36;1069.32;120.68;-0.0;0.0;-0.0;8920.6;0.0;0.0;2150.0;739.64;0.0;924.0;9098.0;0.0;0.0
117;1271.09;1001.03;112.97;-0.0;0.0;0.0;8920.6;0.0;1200.0;2150.0;1275.0;606.91;911.0;8528.0;0.0;0.0
118;158.89;1007.32;113.68;-0.0;0.0;0.0;7720.6;0.0;1200.0;2150.0;1275.0;1357.11;904.0;8166.0;0.0;0.0
119;0.0;843.78;95.22;-0.0;0.0;0.0;6520.6;0.0;1200.0;2150.0;1275.0;2135.0;901.0;8600.0;0.0;0.0
120;0.0;727.86;82.14;-0.0;0.0;0.0;5320.6;0.0;1200.0;2150.0;1275.0;2350.0;890.0;8675.0;0.0;0.0
121;0.0;758.41;85.59;-0.0;0.0;0.0;4120.6;0.0;1200.0;2150.0;1275.0;1572.0;889.0;7930.0;0.0;0.0
122;0.0;617.33;69.67;-0.0;0.0;0.0;2920.6;0.0;1200.0;2150.0;1275.0;1296.0;888.0;7496.0;0.0;0.0
123;0.0;496.02;55.98;-0.0;0.0;0.0;1720.6;0.0;1200.0;2150.0;1275.0;1118.0;885.0;7180.0;0.0;0.0
124;0.0;432.22;48.78;-0.0;0.0;0.0;520.6;0.0;520.6;2150.0;1275.0;1498.4;885.0;6810.0;0.0;0.0
125;0.0;422.34;47.66;-0.0;0.0;0.0;0.0;0.0;0.0;2150.0;1275.0;1942.0;890.0;6727.0;0.0;0.0
126;0.0;415.15;46.85;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;2223.0;900.0;7010.0;0.0;0.0
127;305.55;398.97;45.03;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;2518.45;936.0;7629.0;0.0;0.0
128;1931.07;547.24;61.76;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1508.93;960.0;8434.0;0.0;0.0
129;4852.13;637.1;71.9;-0.0;-0.0;0.0;-0.0;0.0;0.0;2002.87;510.0;0.0;968.0;9042.0;0.0;0.0
130;7895.4;700.9;79.1;-0.0;0.0;0.0;0.0;377.4;0.0;151.0;0.0;0.0;966.0;9415.0;0.0;0.0
131;9093.15;712.58;80.42;0.0;-0.0;0.0;283.05;1200.0;0.0;0.0;0.0;0.0;964.0;9594.0;0.0;56.15
132;10364.24;682.93;77.07;-0.0;-0.0;0.0;1183.05;1200.0;0.0;0.0;0.0;0.0;963.0;9772.0;0.0;1115.24
133;10987.56;721.57;81.43;-0.0;-0.0;0.0;2083.05;1200.0;0.0;0.0;0.0;0.0;957.0;9826.0;0.0;1721.56
134;11940.87;757.51;85.49;-0.0;-0.0;0.0;2983.05;1200.0;0.0;0.0;0.0;0.0;953.0;9646.0;0.0;2890.87
135;12661.97;742.23;83.77;-0.0;-0.0;0.0;3883.05;1200.0;0.0;0.0;0.0;0.0;953.0;9527.0;0.0;3713.97
136;12686.41;848.27;95.73;-0.0;-0.0;0.0;4783.05;1200.0;0.0;0.0;0.0;0.0;953.0;9223.0;0.0;4160.41
137;12833.08;787.16;88.84;-0.0;-0.0;0.0;5683.05;1200.0;0.0;0.0;0.0;0.0;950.0;8962.0;0.0;4497.08
138;10694.23;944.42;106.58;-0.0;-0.0;0.0;6583.05;1200.0;0.0;0.0;0.0;0.0;947.0;8805.0;0.0;2687.23
139;8090.95;967.78;109.22;-0.0;-0.0;0.0;7483.05;1159.95;0.0;0.0;0.0;0.0;943.0;8951.0;0.0;0.0
140;4509.91;989.35;111.65;-0.0;-0.0;0.0;8353.01;0.0;0.0;1853.09;510.0;0.0;924.0;8898.0;0.0;0.0
141;1478.86;931.84;105.16;-0.0;0.0;0.0;8353.01;0.0;1200.0;2150.0;1275.0;302.14;911.0;8354.0;0.0;0.0
142;268.88;899.49;101.51;-0.0;0.0;0.0;7153.01;0.0;1200.0;2150.0;1275.0;1200.12;904.0;7999.0;0.0;0.0
143;0.0;1015.41;114.59;-0.0;0.0;0.0;5953.01;0.0;1200.0;2150.0;1275.0;1778.0;901.0;8434.0;0.0;0.0
144;0.0;996.54;112.46;-0.0;0.0;0.0;4753.01;0.0;1200.0;2150.0;1275.0;1931.0;890.0;8555.0;0.0;0.0
145;0.0;981.26;110.74;-0.0;0.0;0.0;3553.01;0.0;1200.0;2150.0;1275.0;1331.0;890.0;7938.0;0.0;0.0
146;0.0;1111.55;125.45;-0.0;0.0;0.0;2353.01;0.0;1200.0;2150.0;1275.0;756.0;889.0;7507.0;0.0;0.0
147;0.0;1027.99;116.01;-0.0;0.0;0.0;1153.01;0.0;1153.01;2150.0;1275.0;582.99;886.0;7191.0;0.0;0.0
148;0.0;947.11;106.89;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1454.0;886.0;6819.0;0.0;0.0
149;0.0;987.55;111.45;-0.0;0.0;0.0;-0.0;0.0;0.0;2150.0;1275.0;1317.0;891.0;6732.0;0.0;0.0
150;0.0;1096.28;123.72;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;1498.0;901.0;7044.0;0.0;0.0
151;427.77;1136.72;128.28;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1599.23;938.0;7655.0;0.0;0.0
152;2481.06;1151.09;129.91;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;282.94;962.0;8432.0;0.0;0.0
153;7284.3;1381.13;155.87;0.0;0.0;-0.0;0.0;917.3;0.0;151.0;0.0;0.0;970.0;9025.0;0.0;0.0
154;12417.53;1347.88;152.12;0.0;0.0;0.0;687.97;1200.0;0.0;0.0;0.0;0.0;968.0;9393.0;0.0;4292.53
155;16279.68;1333.51;150.49;-0.0;0.0;0.0;1587.97;1200.0;0.0;0.0;0.0;0.0;966.0;9541.0;0.0;7988.68
156;19335.17;1254.43;141.57;-0.0;0.0;0.0;2487.97;1200.0;0.0;0.0;0.0;0.0;965.0;9671.0;0.0;10825.17
157;20141.82;1228.37;138.63;-0.0;0.0;0.0;3387.97;1200.0;0.0;0.0;0.0;0.0;960.0;9725.0;0.0;11543.82
158;21058.47;1134.92;128.08;-0.0;0.0;0.0;4287.97;1200.0;0.0;0.0;0.0;0.0;955.0;9488.0;0.0;12588.47
159;21816.23;1011.81;114.19;-0.0;0.0;0.0;5187.97;1200.0;0.0;0.0;0.0;0.0;955.0;9310.0;0.0;13387.23
160;21486.24;966.88;109.12;-0.0;0.0;0.0;6087.97;1200.0;0.0;0.0;0.0;0.0;955.0;8976.0;0.0;13341.24
161;20447.37;950.71;107.29;-0.0;-0.0;0.0;6987.97;1200.0;0.0;0.0;0.0;0.0;952.0;8684.0;0.0;12573.37
162;16707.45;881.52;99.48;-0.0;-0.0;0.0;7887.97;1200.0;0.0;0.0;0.0;0.0;949.0;8570.0;0.0;8867.45
163;11843.1;971.37;109.63;-0.0;-0.0;0.0;8787.97;1200.0;0.0;0.0;0.0;0.0;945.0;8678.0;0.0;3991.1
164;6037.66;970.48;109.52;-0.0;-0.0;0.0;9687.97;11.66;0.0;453.0;34.0;0.0;926.0;8519.0;0.0;0.0
165;2065.51;877.02;98.98;-0.0;0.0;0.0;9696.72;0.0;1200.0;1290.0;1275.0;339.49;913.0;8059.0;0.0;0.0
166;268.88;780.87;88.13;0.0;0.0;-0.0;8496.72;0.0;1200.0;2150.0;1275.0;1109.12;906.0;7778.0;0.0;0.0
167;0.0;685.62;77.38;-0.0;0.0;-0.0;7296.72;0.0;1200.0;2150.0;1275.0;1992.0;902.0;8282.0;0.0;0.0
168;0.0;584.08;65.92;0.0;0.0;-0.0;6096.72;0.0;1200.0;2150.0;1275.0;2264.0;892.0;8431.0;0.0;0.0
169;0.0;584.08;65.92;0.0;0.0;0.0;1200.0;0.0;-0.0;2150.0;1190.0;2897.0;894.0;7781.0;0.0;0.0
170;0.0;522.08;58.92;0.0;0.0;-0.0;1200.0;0.0;1200.0;2150.0;680.0;1802.0;890.0;7303.0;0.0;0.0
171;0.0;457.38;51.62;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;2097.0;889.0;6920.0;0.0;0.0
172;0.0;546.34;61.66;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1556.0;888.0;6477.0;0.0;0.0
173;0.0;482.54;54.46;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1425.0;887.0;6274.0;0.0;0.0
174;0.0;478.95;54.05;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1431.0;892.0;6281.0;0.0;0.0
175;427.77;559.82;63.18;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1005.23;923.0;6404.0;0.0;0.0
176;2835.5;550.84;62.16;0.0;0.0;-0.0;0.0;67.5;0.0;2150.0;255.0;0.0;938.0;6724.0;0.0;0.0
177;7345.42;613.74;69.26;0.0;0.0;0.0;50.63;1200.0;0.0;0.0;0.0;0.0;945.0;7291.0;0.0;482.42
178;13101.98;708.09;79.91;0.0;-0.0;0.0;950.63;1200.0;0.0;0.0;0.0;0.0;950.0;7795.0;0.0;5844.98
179;15900.82;792.56;89.44;0.0;0.0;0.0;1850.63;1200.0;0.0;0.0;0.0;0.0;951.0;8015.0;0.0;8518.82
180;18675.22;847.37;95.63;0.0;0.0;0.0;2750.63;1200.0;0.0;0.0;0.0;0.0;951.0;8167.0;0.0;11202.22
181;20019.64;868.94;98.06;0.0;0.0;0.0;3650.63;1200.0;0.0;0.0;0.0;0.0;950.0;8424.0;0.0;12312.64
182;20985.17;859.95;97.05;0.0;0.0;0.0;4550.63;1200.0;0.0;0.0;0.0;0.0;946.0;8064.0;0.0;13624.17
183;22219.6;801.54;90.46;0.0;0.0;0.0;5450.63;1200.0;0.0;0.0;0.0;0.0;944.0;7769.0;0.0;15086.6
184;21632.94;840.18;94.82;0.0;0.0;0.0;6350.63;1200.0;0.0;0.0;0.0;0.0;943.0;7450.0;0.0;14860.94
185;20105.19;873.43;98.57;-0.0;26.59;0.0;7250.63;1200.0;0.0;0.0;0.0;0.0;937.0;7236.0;0.0;13551.6
186;16169.71;1013.61;114.39;22.6;75.33;0.0;8150.63;1200.0;0.0;0.0;0.0;0.0;931.0;7180.0;0.0;9773.38
187;11293.13;1082.8;122.2;86.63;75.33;0.0;9050.63;1200.0;0.0;0.0;0.0;0.0;929.0;7396.0;0.0;4755.8
188;5927.67;1058.54;119.46;150.66;0.0;-0.0;9950.63;1033.67;0.0;430.0;0.0;0.0;912.0;7414.0;0.0;0.0
189;1943.3;979.46;110.54;150.66;0.0;0.0;10725.88;0.0;1043.7;2150.0;0.0;0.0;905.0;7132.0;0.0;0.0
190;268.88;1093.58;123.42;150.66;0.0;0.0;9682.18;0.0;1194.12;2150.0;1275.0;0.0;907.0;7012.0;0.0;0.0
191;0.0;960.59;108.41;150.66;0.0;75.33;8488.06;0.0;1200.0;2150.0;1275.0;989.67;907.0;7666.0;0.0;0.0
